Feature	Gain	Cover	Frequency
ctrx_quarter	0.112465141769807	0.0391964503673328	0.0096831525402954
mcaja_ahorro	0.0811133894825948	0.0300553722046074	0.00876386590672305
mtarjeta_visa_consumo	0.0578682297192582	0.0263387276656306	0.00766072194643623
Visa_status	0.0554677885443352	0.00326428272943611	0.00165471594043023
mcuentas_saldo	0.0406902167995643	0.032762690116283	0.0137280137280137
cdescubierto_preacordado	0.023756978305607	0.00956191176578413	0.00379971808543237
ctarjeta_visa_transacciones	0.0203490682342064	0.0195932441755719	0.00729300729300729
mpayroll	0.0176956189555809	0.0122974380288727	0.00490286204571919
cpayroll_trx	0.0155377893981444	0.0164431870095427	0.00441257584114727
ctarjeta_visa	0.0153815867107045	0.00289696876852288	0.000980572409143838
mprestamos_personales	0.0147335828344253	0.0220213548004517	0.0107250107250107
mpasivos_margen	0.0137515317774719	0.00965142898002127	0.00821229392657964
mcuenta_corriente	0.0133655022540084	0.0108302373335957	0.0114604400318686
foto_mes	0.0133361840351354	0.0083296376916673	0.012379726665441
cproductos	0.00898815824201049	0.0252200308701914	0.00790586504872219
mpayroll_sobre_edad	0.00873746546537451	0.0289696423420624	0.00649629221057792
ctrx_quarter_delta1	0.00873016586737297	0.0174786276241694	0.0113991542562971
ctrx_quarter_lag1	0.00771909693344771	0.00426998312892301	0.00551571980143409
ctrx_quarter_delta2	0.00731145881554544	0.00810086180974354	0.00974443831586689
Visa_mpagominimo	0.00726115667932831	0.0159276731987415	0.00956058098915242
mcaja_ahorro_lag1	0.00640346317556065	0.00764027450473476	0.00710914996629282
Master_status	0.00602456972950122	0.00432339615335317	0.00153214438928725
mcuenta_corriente_delta2	0.00582695214719184	0.00327436974570512	0.0066801495372924
mcuentas_saldo_lag1	0.00540351546893453	0.00457113895919813	0.00563829135257707
ccomisiones_mantenimiento_delta2	0.00524799547893518	0.00442967563323573	0.0042287185144328
Visa_mpagominimo_delta1	0.00494148062299005	0.00658894539953241	0.00686400686400686
mrentabilidad	0.00482033537749173	0.00106557666335367	0.0054544340258626
mrentabilidad_annual_lag2	0.00456421381549167	0.00433936307535158	0.00894772323343752
cprestamos_personales_lag2	0.00440884481035116	0.000184159431759048	0.00104185818471533
mcomisiones	0.00431581888588466	0.00110286467744881	0.00618986333272048
mrentabilidad_annual_lag1	0.00425448865749776	0.00378601345598657	0.00839615125329411
mcomisiones_lag2	0.00418538626279478	0.00388161155647407	0.00698657841514984
Visa_fechaalta	0.00411004752463724	0.00425800885654244	0.00674143531286388
cprestamos_personales	0.00404518443755572	0.00145602299203434	0.00220628792057364
mrentabilidad_annual_delta1	0.00393875840582686	0.00548307704368786	0.0078445792731507
Master_fechaalta_lag2	0.00385181712686664	0.000969956504028495	0.00704786419072133
numero_de_cliente	0.00385031131262265	0.00302233281946086	0.00870258013115156
cliente_edad	0.00376607145193451	0.0027515287243254	0.00821229392657964
mrentabilidad_annual	0.00368610491399016	0.00239016697310947	0.00741557884415027
Visa_mlimitecompra	0.00368393168381644	0.00178064207264192	0.00447386161671876
Master_fechaalta	0.00365807493316326	0.00790231879033423	0.00674143531286388
mprestamos_personales_delta2	0.00361637883049557	0.0120989477055756	0.0054544340258626
mprestamos_personales_delta1	0.00358918911879877	0.00856705573599283	0.00441257584114727
Master_Fvencimiento	0.00345304173602287	0.00483211951862562	0.00796715082429368
mcuenta_corriente_lag1	0.00341812185830238	0.00792397199048695	0.00588343445486303
mttarjeta_visa_debitos_automaticos_lag2	0.00335603948639177	0.00700493341125021	0.00655757798614942
mcuentas_saldo_delta2	0.00335410923717214	0.00606914727225983	0.00753815039529325
cliente_antiguedad	0.00331127864617936	0.00651826643266341	0.00753815039529325
Visa_Fvencimiento	0.00330471045921244	0.00179031364746818	0.00741557884415027
mcuentas_saldo_lag2	0.00329518251435328	0.00256602370346862	0.00674143531286388
Visa_mpagominimo_lag1	0.00327854147242163	0.00454613159022895	0.00514800514800515
cproductos_delta2	0.0032748448294495	0.0136769609718757	0.00379971808543237
