Feature	Gain	Cover	Frequency
ctrx_quarter	0.158358731050265	0.0495099027152914	0.00998199967272132
mcaja_ahorro	0.0865241698531106	0.0376870622657126	0.00990018000327279
mcuenta_corriente	0.0422477165840394	0.0115288096913629	0.011454753722795
Master_status	0.038977472900156	0.00281435564669735	0.000409098347242677
mtarjeta_visa_consumo	0.0340127141629567	0.032395021118365	0.0092456226476845
mcuentas_saldo	0.0294607965730098	0.040000166102739	0.0136638847979054
Visa_status	0.0286959006873865	0.00933226851709498	0.00360006545573556
cdescubierto_preacordado	0.0277078971672857	0.00897273131973437	0.00482736049746359
ctarjeta_visa_transacciones	0.0224066633846989	0.0204597722171312	0.00711831124202258
cpayroll_trx	0.0170682449212572	0.0270167632536627	0.00744558991981672
mprestamos_personales	0.0136533129036357	0.0206352806550773	0.0135002454590083
mpasivos_margen	0.0117590802480713	0.012869555453599	0.00932744231713304
foto_mes	0.0102861170934168	0.00851065623399324	0.0144820814923908
cproductos	0.00939425591994297	0.0300929245445275	0.00973654066437572
mpayroll	0.00928680608637086	0.0192289808174284	0.00703649157257405
ctrx_quarter_delta1	0.009246554709616	0.0215522525337472	0.0141548028145966
Visa_mpagominimo	0.00868852165928382	0.0211573955075422	0.0107183766977581
cprestamos_personales	0.00820978463615869	0.00154069981886243	0.00245459008345606
ctrx_quarter_delta2	0.00765165726221107	0.00815407741314407	0.0111274750450008
Visa_msaldototal	0.00673821867207076	0.00794922339142413	0.00695467190312551
mpayroll_sobre_edad	0.00669345389576188	0.0274324668963623	0.00834560628375061
ccomisiones_mantenimiento_delta2	0.00547537535416736	0.00429398248460744	0.00474554082801506
mcaja_ahorro_lag1	0.00546061704325485	0.00686991532425021	0.00564555719194894
cproductos_delta2	0.0048638265210933	0.013276316618937	0.00564555719194894
Visa_mconsumototal	0.00444661214043042	0.00205521257999199	0.00343642611683849
mactivos_margen	0.00430867237914743	0.00549413390814824	0.00973654066437572
Visa_mpagominimo_delta1	0.00423365935493953	0.00420767049471662	0.00711831124202258
mcuentas_saldo_delta2	0.00422506855887449	0.00690636528248939	0.00867288496154476
mcomisiones	0.00416554155158059	0.0016956376021429	0.00605465553919162
Visa_cconsumos	0.00411271549027954	0.00262521009503785	0.00433644248077238
mprestamos_personales_delta2	0.00400924571253054	0.00944973955420702	0.0067092128947799
Visa_mpagominimo_delta2	0.00396258297018205	0.00156485797730423	0.00409098347242677
mcuenta_corriente_lag1	0.00395446674901014	0.00802846385944836	0.00662739322533137
mrentabilidad_annual_lag2	0.00391345573366046	0.00464515705297321	0.00801832760595647
ctarjeta_visa_delta1	0.00388323862059158	0.000294127673382066	0.000409098347242677
mrentabilidad_annual_lag1	0.00379812336072801	0.00329152321627362	0.00760922925871379
mrentabilidad_annual_delta1	0.0037691858258659	0.00576610578897826	0.00818196694485354
mrentabilidad_annual	0.00367555514837437	0.00244366334945381	0.0078546882670594
mprestamos_personales_lag1	0.00367016939562256	0.002862770521377	0.00360006545573556
mprestamos_personales_delta1	0.00364641488321505	0.00745371093074308	0.0053182785141548
internet	0.00360845211676472	0.00695423808929076	0.00474554082801506
Master_Fvencimiento	0.0035466025017242	0.00418934367254112	0.00801832760595647
Master_fechaalta	0.0035456272209501	0.00554751773837875	0.00801832760595647
Visa_fechaalta	0.00351716793578389	0.00572834501205162	0.00810014727540501
Visa_Fvencimiento	0.0034926764259798	0.00189658709250932	0.00801832760595647
cliente_edad	0.00335350145655094	0.0032950269459232	0.00810014727540501
numero_de_cliente	0.00330601942838168	0.00282987028642556	0.00793650793650794
mttarjeta_visa_debitos_automaticos_lag2	0.00325016670191894	0.00571133557908332	0.00695467190312551
cliente_edad_lag2	0.00317356581325565	0.00242514598220595	0.00720013091147112
mtarjeta_master_consumo	0.00314987397023869	0.00950443091786512	0.00425462281132384
ctarjeta_visa	0.00313499599994003	0.00251446727013616	0.00106365570283096
ctrx_quarter_lag2	0.00311612080238997	0.00186775400927488	0.0039273441335297
mcuentas_saldo_lag1	0.00308117533841676	0.00412095277523206	0.00613647520864016
mcomisiones_mantenimiento	0.00306762893841898	0.005070711547388	0.0053182785141548
cprestamos_personales_lag2	0.00300836527360224	0.000428452093618664	0.00122729504172803
ctarjeta_visa_transacciones_delta2	0.00300736550574168	0.00804192685438879	0.00523645884470627
cliente_edad_lag1	0.00300506787731838	0.00232653069410821	0.00556373752250041
Visa_mpagominimo_lag2	0.00298868962423214	0.0015367033002326	0.00474554082801506
ctarjeta_visa_delta2	0.0029471643461194	0.00101942106503404	0.000572737686139748
