num_leaves	min_data_in_leaf	feature_fraction	AUC	num_iterations
64	64	0.5	0.92810580415815	460
64	64	0.8	0.927145882445116	249
64	256	0.5	0.930275056706586	265
64	256	0.8	0.928941174934345	179
64	512	0.5	0.929028126313008	260
64	512	0.8	0.928492092570957	192
64	1024	0.5	0.930703361377457	343
64	1024	0.8	0.928937103889231	214
64	2048	0.5	0.93019033288091	284
64	2048	0.8	0.930140789029993	377
128	64	0.5	0.925477253227455	205
128	64	0.8	0.928395846919486	215
128	256	0.5	0.927410538783618	190
128	256	0.8	0.927027322857689	288
128	512	0.5	0.929072562154489	143
128	512	0.8	0.927848521788157	223
128	1024	0.5	0.92870712824637	149
128	1024	0.8	0.928823959559928	188
128	2048	0.5	0.929354616449941	269
128	2048	0.8	0.928957497520887	207
256	64	0.5	0.926837750417282	219
256	64	0.8	0.923955220039988	154
256	256	0.5	0.926759901280997	152
256	256	0.8	0.924380029757035	137
256	512	0.5	0.929162432395687	152
256	512	0.8	0.928166946647034	150
256	1024	0.5	0.927600149630111	195
256	1024	0.8	0.9276231932817	194
256	2048	0.5	0.928470431538463	199
256	2048	0.8	0.929333646726995	229
384	64	0.5	0.925173192244736	286
384	64	0.8	0.923285763555236	190
384	256	0.5	0.92617182729244	172
384	256	0.8	0.925685606243908	172
384	512	0.5	0.928179851091923	156
384	512	0.8	0.927817451264597	227
384	1024	0.5	0.928054263190762	189
384	1024	0.8	0.925126951317214	191
384	2048	0.5	0.927569962446529	245
384	2048	0.8	0.929452244720507	203
512	64	0.5	0.925407392557054	259
512	64	0.8	0.924101201572806	244
512	256	0.5	0.924930773030017	182
512	256	0.8	0.926687928275866	181
512	512	0.5	0.928460215519592	169
512	512	0.8	0.925380047423835	223
512	1024	0.5	0.927201340833274	191
512	1024	0.8	0.926400113067517	159
512	2048	0.5	0.927569962446529	245
512	2048	0.8	0.929452244720507	203
