Feature	Gain	Cover	Frequency
ctrx_quarter	0.117194488642753	0.0303410882253522	0.00819980440833522
mcaja_ahorro	0.106675402328008	0.022382601333888	0.00778605280974949
mtarjeta_visa_consumo	0.0326162901973975	0.0152615678507046	0.00601820507033777
cdescubierto_preacordado_delta2	0.0322998357502675	0.00258141473525285	0.00112841345068833
mcuenta_corriente	0.0268622823353529	0.00727389069217712	0.0098548108026781
foto_mes	0.0215912064313618	0.0210444177450872	0.0160610847814639
ctarjeta_visa_transacciones	0.019366685055707	0.0133720301270025	0.00560445347175205
cpayroll_trx	0.018156205025286	0.0167194806206278	0.00353569547882344
mcuentas_saldo	0.015353630851048	0.0274625464336534	0.0122244790491236
Visa_msaldototal	0.0144869025163757	0.00402144456476304	0.00549161212668322
mprestamos_personales	0.0135545770507641	0.0173651532437459	0.00763559768299105
ctrx_quarter_lag1	0.0118501526645021	0.00434581051707759	0.00624388776047544
mcaja_ahorro_lag1	0.011706049848236	0.00515759059431259	0.00579252238020011
Visa_status	0.0105585306917939	0.00425139965268708	0.00139170992251561
mpasivos_margen	0.00974305564961535	0.0131964550207497	0.00737230121116377
Master_status	0.00925258844565662	0.00127228375490375	0.00071466185210261
mpayroll_sobre_edad	0.00889872298550899	0.020114420316393	0.00455126758444294
cproductos	0.00846797999451373	0.0239019575420438	0.00767321146468066
ctrx_quarter_delta2	0.00782036508853047	0.0055913571055257	0.00981719702098849
mpayroll	0.00725621853545333	0.0108647988929707	0.00379899195065072
mprestamos_personales_delta2	0.00708122305840549	0.0119507762075826	0.00571729481682088
cdescubierto_preacordado	0.00692435842340663	0.00571663851731204	0.00278341984503122
Visa_mpagominimo	0.0066975378945066	0.0142821944516206	0.00872639735198977
mcuentas_saldo_lag1	0.00650378541562	0.00318804423656583	0.00522831565485594
ctrx_quarter_delta1	0.00622326748537582	0.0120344104554961	0.00887685247874821
mprestamos_personales_lag2	0.00568060140020458	0.00098104643422639	0.00255773715489355
mactivos_margen	0.00532003113637149	0.00877261622158234	0.00774843902805988
mrentabilidad_annual_lag2	0.00518674817620674	0.00301797849360237	0.00898969382381705
mcuentas_saldo_delta2	0.00514135137653963	0.00888266462122715	0.00853832844354171
mrentabilidad_annual_lag1	0.00495984982230052	0.00285755670240018	0.00793650793650794
cliente_edad	0.00495333081146171	0.00869998198350658	0.00993003836605732
cliente_edad_lag2	0.00459355993895747	0.00378389349880678	0.0095162867674716
Visa_cconsumos	0.00442752581248829	0.0108094414144047	0.00537877078161438
mcuentas_saldo_delta1	0.00441521335348828	0.0110418731498041	0.0074851425562326
Visa_mconsumototal	0.0042437329087503	0.00737283825308889	0.00537877078161438
ctarjeta_visa	0.00415158298663845	0.0012779313805705	0.000677048070412999
mtransferencias_recibidas	0.00413696462941417	0.00678477575888557	0.00560445347175205
ccomisiones_mantenimiento_delta2	0.00401917763383652	0.0028766357029421	0.00282103362672083
Visa_mpagominimo_delta1	0.00401148843256152	0.00367847839821763	0.00560445347175205
Visa_status_delta2	0.00393546620916689	0.00112562239095951	0.000225682690137666
Master_mfinanciacion_limite	0.00391527454789536	0.00415283608684951	0.00485217783795983
Visa_Fvencimiento	0.00384816866101382	0.00322928748109173	0.00688332204919883
mcuenta_corriente_lag2	0.00380964154737765	0.00726316841462573	0.00635672910554427
chomebanking_transacciones	0.00379498649271935	0.00218282664070351	0.00699616339426766
mrentabilidad_annual	0.00378472207332699	0.00181277855740786	0.00756037011961183
cprestamos_personales	0.0037261753356389	0.00220981074738769	0.00274580606334161
Master_fechaalta	0.00370780980782928	0.00621327878803252	0.00725945986609494
numero_de_cliente	0.00370643477857677	0.00249313752803024	0.00898969382381705
Master_Fvencimiento	0.00369419924756917	0.00663607547769986	0.00756037011961183
Visa_fechaalta_lag2	0.00353369412404904	0.00293420719084318	0.00707139095764688
mttarjeta_visa_debitos_automaticos_delta2	0.00346643628025827	0.00344361227895156	0.00677048070412999
mrentabilidad	0.00346369262175403	0.00196854833281336	0.00620627397878583
cliente_antiguedad_lag1	0.00345017895597109	0.00457502901067691	0.00684570826750922
cprestamos_personales_delta2	0.00341611303617251	0.0101949756362552	0.00300910253516889
chomebanking_transacciones_lag2	0.00336487410326106	0.00116078209088223	0.00613104641540661
mprestamos_personales_delta1	0.00334671127621502	0.00817034470210201	0.00376137816896111
ctarjeta_visa_delta2	0.00330540984874193	0.000544460940306634	0.0003385240352065
mcuenta_corriente_delta2	0.00329006473055647	0.00785919095766274	0.00684570826750922
mcomisiones_lag2	0.00328426778551391	0.00346845301690397	0.00669525314075077
Visa_Fvencimiento_lag2	0.00327132679960444	0.0017806769314644	0.00722184608440533
cliente_edad_lag1	0.00326138468592768	0.00340358139623225	0.00756037011961183
mactivos_margen_lag1	0.00325497329578952	0.00414046371725758	0.0068080944858196
Visa_fechaalta	0.00323785221716957	0.00387918525755775	0.00650718423230272
mcuentas_saldo_lag2	0.00320618439066027	0.00197842896078388	0.00567968103513127
mrentabilidad_annual_delta1	0.00320537207899184	0.00971268748331576	0.00710900473933649
Visa_mpagominimo_lag1	0.00319972887016235	0.00270255008701636	0.00417512976754683
chomebanking_transacciones_delta1	0.00317067622843458	0.00504404639045457	0.00605581885202738
Master_Fvencimiento_lag1	0.00315618155293137	0.0051122652889429	0.00752275633792222
ctrx_quarter_lag2	0.00315489800067981	0.00264116098770938	0.00549161212668322
mcomisiones_lag1	0.00309552317430061	0.0044570338450469	0.00673286692244038
