Feature	Gain	Cover	Frequency
ctrx_quarter	0.11515687801046	0.0461275665372598	0.00959939531368103
mcaja_ahorro	0.0934934385731484	0.0348427401226475	0.009145880574452
mtarjeta_visa_consumo	0.0611690456324844	0.0314707651418802	0.0108087679516251
Visa_status	0.0395073504600523	0.00304963473631108	0.00196523053665911
mcuenta_corriente	0.0366351789139619	0.00958966206616336	0.0124716553287982
cdescubierto_preacordado	0.0304538648959097	0.00775315899715295	0.00453514739229025
mcuentas_saldo	0.0267429820327875	0.0431168443557079	0.0144368858654573
ctrx_quarter_lag1	0.0245591862864175	0.00709762018090476	0.00589569160997733
foto_mes	0.0219627276429152	0.0343977494440704	0.0312169312169312
cpayroll_trx	0.0202372325157204	0.0301296664140769	0.00793650793650794
ctarjeta_visa_transacciones	0.0166766117322451	0.0195542395663859	0.00650037792894936
mpayroll	0.0154726936132123	0.0206238131967349	0.00702947845804989
mprestamos_personales	0.0150697584200931	0.0203217550100145	0.0122448979591837
mcaja_ahorro_lag1	0.0138209453126823	0.00690357852571293	0.00642479213907785
mpasivos_margen	0.0096832156075387	0.0106019379962906	0.00808767951625095
ctarjeta_visa	0.0081749789574695	0.00410365895803763	0.000982615268329554
ctrx_quarter_delta1	0.00788286950698388	0.01611573071714	0.0112622826908541
mrentabilidad	0.00784726228283071	0.00257522518898513	0.00559334845049131
cproductos	0.00765971390046617	0.0299638655346027	0.00854119425547997
ctrx_quarter_delta2	0.00710453429735799	0.00795788865297717	0.0107331821617536
Master_status	0.00693359933771361	0.00437171770430968	0.0018140589569161
Visa_mpagominimo	0.00682713440991215	0.0196422802227048	0.00982615268329554
mpayroll_sobre_edad	0.00666142334845066	0.0243479203872955	0.00589569160997733
cprestamos_personales_delta2	0.0066575063486059	0.010780160558913	0.0036281179138322
Visa_mconsumototal	0.0066486032336035	0.00193907320143097	0.00453514739229025
mcuentas_saldo_delta2	0.00647339573160948	0.00882790427341608	0.00975056689342404
ccomisiones_mantenimiento_delta2	0.00617665828889318	0.00502481010189671	0.00521541950113379
cproductos_delta1	0.00592919321861902	0.00609737256034904	0.00325018896447468
Visa_cconsumos	0.00571382598606684	0.000783936762756199	0.00438397581254724
Visa_mpagominimo_delta1	0.00504999078638876	0.00556390222865212	0.00786092214663643
mcuentas_saldo_lag1	0.00482065984627667	0.00757773871433969	0.00854119425547997
mrentabilidad_annual_lag2	0.00467129731246661	0.00418122350825394	0.00891912320483749
mprestamos_personales_lag1	0.00452525291445653	0.00173580957187448	0.00264550264550265
mactivos_margen	0.0044407759524169	0.00920765272768148	0.00997732426303855
mprestamos_personales_delta2	0.00410237842807376	0.0110341288258842	0.0071806500377929
mcuentas_saldo_lag2	0.00408648901465133	0.00195789632984501	0.0054421768707483
mprestamos_personales_delta1	0.00395324925678326	0.00903982009396069	0.0054421768707483
Master_fechaalta	0.0038692109756303	0.00285403986380101	0.00634920634920635
Visa_msaldototal	0.0038530664500437	0.00455450765858915	0.0054421768707483
mcuenta_corriente_delta2	0.00375903852920601	0.00598933068258481	0.0055177626606198
Visa_fechaalta	0.00372237024736231	0.00443846955041441	0.00650037792894936
mtransferencias_recibidas	0.00366345478996582	0.0106908637431571	0.00529100529100529
cproductos_delta2	0.0036409751487793	0.01522679869414	0.00498866213151927
mrentabilidad_annual_delta1	0.00350974705822599	0.00788458835344002	0.0072562358276644
mrentabilidad_annual_lag1	0.00348321838385853	0.00243543563034418	0.0073318216175359
mprestamos_personales_lag2	0.00330931993925146	0.00129019030665419	0.00279667422524565
mpayroll_lag1	0.00321833678080166	0.0026947499253305	0.00325018896447468
cliente_edad_lag1	0.00318058907500234	0.00422394103990304	0.0072562358276644
mttarjeta_visa_debitos_automaticos_lag2	0.00312941227017745	0.004796433422097	0.0073318216175359
mcuenta_corriente_lag1	0.00309301342131868	0.00307454197512115	0.00461073318216175
mrentabilidad_annual	0.00307625152779101	0.00276721988218903	0.0071806500377929
cliente_edad_lag2	0.00301347792126309	0.00327914084436961	0.0073318216175359
mactivos_margen_delta2	0.0029572087799926	0.000711045044537097	0.00506424792139078
numero_de_cliente	0.00295453629958684	0.00134786515886196	0.00793650793650794
Master_mfinanciacion_limite	0.00293388208394666	0.00108690640010922	0.00461073318216175
Visa_mpagominimo_delta2	0.00293380824447723	0.0015041023967155	0.0036281179138322
mcomisiones_mantenimiento	0.00280657170161486	0.00447093605053306	0.0073318216175359
mcomisiones_lag2	0.00280061033823756	0.00145791040308887	0.00604686318972033
cliente_edad	0.00277060389869823	0.00471846840135803	0.00808767951625095
Visa_Fvencimiento	0.00275020468107312	0.00146524864522292	0.00710506424792139
ccomisiones_mantenimiento_delta1	0.00274541468582143	0.00317628277871251	0.00309901738473167
mactivos_margen_lag1	0.00271332667274998	0.00886048533851969	0.00597127739984883
mcuentas_saldo_delta1	0.00257271127147132	0.00976000296336021	0.00634920634920635
chomebanking_transacciones	0.00253088199347291	0.0032330411110406	0.00604686318972033
cliente_antiguedad_lag2	0.00252004147265073	0.003372791129554	0.00582010582010582
mrentabilidad_annual_delta2	0.00249466361109006	0.00234083232670083	0.00619803476946334
cliente_antiguedad_lag1	0.00248517605266257	0.00352321901020553	0.00634920634920635
Visa_mpagominimo_lag1	0.00246466514763801	0.00346913825420738	0.00529100529100529
mttarjeta_visa_debitos_automaticos_delta2	0.00245912741638146	0.00335403694290082	0.00650037792894936
mtarjeta_master_consumo	0.00245741753908348	0.00812369054630082	0.00294784580498866
ctarjeta_visa_transacciones_delta2	0.00241699304913095	0.0082915890802342	0.0053665910808768
mcaja_ahorro_delta2	0.00241543404172856	0.00397513225265271	0.00619803476946334
Master_msaldototal	0.00240062240981918	0.00523683845972743	0.00529100529100529
mttarjeta_visa_debitos_automaticos_delta1	0.00232457128775626	0.00094127808263295	0.00597127739984883
chomebanking_transacciones_lag2	0.00229543113557008	0.00109312738017754	0.00582010582010582
cdescubierto_preacordado_delta2	0.00228870879554385	0.00627649947665802	0.00279667422524565
mrentabilidad_lag1	0.00227178716567028	0.000277330399258506	0.00385487528344671
Visa_fechaalta_lag1	0.00225133632199186	0.000851336458643143	0.00347694633408919
internet	0.00225084972196258	0.00539393949729059	0.00332577475434618
ccallcenter_transacciones	0.00224441889527215	0.00839779284899193	0.00506424792139078
thomebanking	0.00223304001269301	0.0025066889678934	0.0037037037037037
cliente_antiguedad	0.00221627130413754	0.00696054976642014	0.00657596371882086
chomebanking_transacciones_delta2	0.00220047325631221	0.00266532395963573	0.00566893424036281
mcomisiones_delta2	0.00215576009050147	0.000921940932560721	0.00506424792139078
Master_Fvencimiento_lag2	0.00215357662030183	0.00140928010159647	0.00491307634164777
ctrx_quarter_lag2	0.00214993903268303	0.00129491383112263	0.00498866213151927
cpayroll_trx_lag1	0.00214092750472983	0.000734994195641076	0.00090702947845805
Visa_mconsumototal_lag1	0.00213201019349227	0.000598590894077735	0.00317460317460317
Master_Fvencimiento	0.00211502641758374	0.00246009447604526	0.00506424792139078
Master_fechaalta_lag2	0.00210261266050997	0.000932056108268299	0.00476190476190476
mcuenta_corriente_lag2	0.00209177253236071	0.010992708007649	0.0053665910808768
ccomisiones_otras	0.00207895201505641	0.00147133681101665	0.00430839002267574
Visa_fultimo_cierre	0.00207399043478157	0.0015125751363555	0.00347694633408919
mpasivos_margen_lag2	0.00204559603371037	0.00221490918663786	0.0055177626606198
Master_fultimo_cierre	0.00204135374348306	0.00340311739353766	0.00385487528344671
chomebanking_transacciones_delta1	0.00203047688736958	0.00473634358056023	0.0053665910808768
Visa_cconsumos_delta2	0.00201616503481917	0.00850914088972923	0.00445956160241875
mactivos_margen_lag2	0.00201506712131743	0.00933868972424129	0.00491307634164777
Visa_fechaalta_lag2	0.00199674620799404	0.00129640013437885	0.0055177626606198
Visa_mpagominimo_lag2	0.00199411806244895	0.00177909992844839	0.00438397581254724
chomebanking_transacciones_lag1	0.0019931721185879	0.000442866664032956	0.00468631897203326
Visa_mfinanciacion_limite	0.00199260071033849	0.00134561745468799	0.00347694633408919
