Feature	Gain	Cover	Frequency
ctrx_quarter	0.15731836985762	0.0391925682229504	0.00961254066844129
mcaja_ahorro	0.0920698805723238	0.0258841612260501	0.00847875382036873
mcuenta_corriente	0.0409948201786258	0.00806627901054367	0.0105984422754609
mtarjeta_visa_consumo	0.0326620829865033	0.0186836136258751	0.00847875382036873
Master_status	0.027474759187516	0.00121654308038102	0.00049295080350981
cdescubierto_preacordado	0.0234568106645053	0.00513419948272936	0.00325347530316474
mcuentas_saldo	0.0211847654474496	0.0329789737915604	0.0145913437838904
ctarjeta_visa_transacciones	0.0210571695474668	0.0117363171389053	0.00542245883860791
cpayroll_trx	0.0185359932228414	0.0220717244307081	0.00537316375825693
foto_mes	0.0181726308589212	0.0408489724882725	0.0212954747116238
Visa_status	0.0178255850932611	0.005518898302558	0.0018239179729863
mprestamos_personales	0.0121735201615081	0.0198082610748927	0.00956324558809031
mpayroll	0.0085894414537814	0.0161168398669037	0.00547175391895889
mpayroll_sobre_edad	0.00814186638003156	0.0188323899421077	0.00547175391895889
mcuentas_saldo_lag1	0.00786567249866308	0.00312778570302228	0.00626047520457458
mactivos_margen	0.00748929767913752	0.0130540827018683	0.00833086857931579
Visa_msaldototal	0.00745248246419008	0.00597907143335676	0.00566893424036281
cprestamos_personales	0.00727024662939789	0.00188283402508891	0.00216898353544316
mpasivos_margen	0.00726658088750708	0.0100289435636738	0.00808439317756088
ctrx_quarter_delta1	0.00655216426110024	0.0130017507514208	0.00921818002563344
mcaja_ahorro_lag1	0.00625256602978583	0.00404341255878799	0.00532386867790595
Visa_mpagominimo	0.0062517870533358	0.0149170553536222	0.0082815734989648
ctrx_quarter_delta2	0.00616869076134619	0.00533359284308093	0.00916888494528246
cproductos	0.00593898900368364	0.0228173441295116	0.00704919649019028
ctrx_quarter_lag1	0.00593102809205074	0.00348688790745121	0.00542245883860791
mrentabilidad_annual_lag2	0.00511820130034396	0.00335901542552645	0.00951395050773933
cproductos_delta2	0.00493535275744644	0.0157908376757476	0.00423937691018436
mprestamos_personales_delta2	0.00480598863528128	0.0130441530392293	0.00645765552597851
Visa_mconsumototal	0.00479077456737487	0.00298537065158654	0.00473232771369417
ccomisiones_mantenimiento_delta2	0.00461956691329369	0.00308927677142079	0.00349995070491965
mprestamos_personales_lag1	0.00427155014157162	0.00218219304375856	0.00330277038351573
mcuentas_saldo_delta2	0.00404661758929907	0.00968838514929404	0.00916888494528246
mrentabilidad_annual	0.00396804409295677	0.00189550398788837	0.00670413092773341
