Feature	Gain	Cover	Frequency
ctrx_quarter	0.119432364564327	0.049329382580529	0.00879709313444253
mcaja_ahorro	0.0926291318924476	0.0486166758433067	0.0121438133486326
mtarjeta_visa_consumo	0.0590537397508083	0.043412124316709	0.0118569516159878
mcuentas_saldo	0.0499426997413819	0.0386391801719024	0.0161598776056607
cdescubierto_preacordado_delta2	0.0398778840823096	0.00295667634039521	0.000956205775482884
ctarjeta_visa_transacciones	0.0393749998047165	0.0254346447175979	0.00650219927328361
mcaja_ahorro_lag1	0.0212056221097074	0.00961200690923886	0.00583285523044559
cpayroll_trx	0.0200455959480406	0.0359769125613453	0.00870147255689424
cproductos	0.019096023167839	0.0344565099396654	0.00994454006502199
mcuenta_corriente	0.0163616953413917	0.0146368503051283	0.0128131573914706
mpayroll_sobre_edad	0.0124396002275205	0.0359807234157314	0.00831899024670109
Master_status	0.0119328892170545	0.00368619938534609	0.00152992924077261
mpasivos_margen	0.0111508412013303	0.0132530088905713	0.00870147255689424
ctrx_quarter_delta1	0.0103544938566481	0.016574264203452	0.0126219162363741
mpayroll	0.00979429303359739	0.0130471773629139	0.00506789061005928
Visa_status	0.00972364496151501	0.00513702973894061	0.00353796136928667
foto_mes	0.00969349695652982	0.0115484794416681	0.0154905335628227
cdescubierto_preacordado	0.00968331978792063	0.00993709390496607	0.00535475234270415
ctarjeta_visa_delta2	0.00933776070051591	0.00371746773174343	0.000956205775482884
ctrx_quarter_delta2	0.00889364897005505	0.00797225409084561	0.0122394339261809
mprestamos_personales	0.00879636813024339	0.0211435674204813	0.0120481927710843
Visa_mpagominimo	0.0086969835695776	0.0263675481865565	0.0117613310384395
mprestamos_personales_lag1	0.00766266903798113	0.00369207256124097	0.00583285523044559
ctrx_quarter_lag1	0.00693109525490786	0.00623259412981043	0.00726716389366992
mprestamos_personales_delta2	0.00654193355315631	0.00809532238681495	0.00621533754063875
ccomisiones_mantenimiento_delta2	0.0059297137111919	0.00405106254376192	0.00535475234270415
mcuenta_corriente_delta2	0.00559061252182746	0.00259764491409274	0.0082233696691528
mcomisiones	0.00544383354399391	0.000997658390821088	0.00640657869573532
Visa_cconsumos	0.00513398766297431	0.00205846921061939	0.00516351118760757
Visa_mpagominimo_delta1	0.00509379200748143	0.00749647947903856	0.00621533754063875
cprestamos_personales	0.00486102410072158	0.00295173268931434	0.00363358194683496
ctarjeta_visa	0.00478614515980672	0.00294893622081869	0.00114744693057946
mprestamos_personales_lag2	0.00431591529336753	0.00199372810335072	0.00401606425702811
mrentabilidad_annual	0.00409035920585054	0.00167453796567925	0.00678906100592848
mprestamos_personales_delta1	0.00389403859708337	0.0101054188103512	0.00688468158347676
cproductos_delta1	0.00386179278839519	0.0056038011825916	0.00439854656722127
Visa_mpagominimo_lag1	0.00384910769951754	0.00574019661458853	0.00554599349780073
mrentabilidad_annual_lag2	0.00384666230416546	0.00480123051244814	0.00812774909160451
cliente_edad	0.00383955625774506	0.00462112175851854	0.00879709313444253
internet	0.00380056499544939	0.00592398399750605	0.00545037292025244
