num_leaves	min_data_in_leaf	feature_fraction	AUC	num_iterations
64	64	0.5	0.926284241906109	311
64	64	0.8	0.92292278763662	238
64	256	0.5	0.923515355137237	148
64	256	0.8	0.926078308473074	181
64	512	0.5	0.926785018861229	208
64	512	0.8	0.926252134418228	191
64	1024	0.5	0.927270894254987	201
64	1024	0.8	0.928220139076119	193
64	2048	0.5	0.927419756244253	208
64	2048	0.8	0.92802054264727	196
128	64	0.5	0.922300417013282	203
128	64	0.8	0.92437941525966	217
128	256	0.5	0.924624868555171	164
128	256	0.8	0.926979584092814	189
128	512	0.5	0.92730718800624	189
128	512	0.8	0.926585537650638	157
128	1024	0.5	0.926533151749359	167
128	1024	0.8	0.927500293806558	181
128	2048	0.5	0.924975784962788	253
128	2048	0.8	0.925543196477087	252
256	64	0.5	0.921881944300422	213
256	64	0.8	0.924438214977298	203
256	256	0.5	0.924195450107806	190
256	256	0.8	0.925453249423717	190
256	512	0.5	0.924366280378254	228
256	512	0.8	0.925503868645041	154
256	1024	0.5	0.925538357310253	194
256	1024	0.8	0.926186344792941	218
256	2048	0.5	0.925185827847024	195
256	2048	0.8	0.92569705125753	219
384	64	0.5	0.92323975306423	278
384	64	0.8	0.924033990922337	192
384	256	0.5	0.923320175408276	354
384	256	0.8	0.924606702476501	149
384	512	0.5	0.924202055954595	193
384	512	0.8	0.924511916256298	188
384	1024	0.5	0.924830686769948	179
384	1024	0.8	0.926054304669335	171
384	2048	0.5	0.925185827847024	195
384	2048	0.8	0.92569705125753	219
512	64	0.5	0.921018959548406	311
512	64	0.8	0.920976789665998	284
512	256	0.5	0.923683036108634	299
512	256	0.8	0.923303660791304	215
512	512	0.5	0.9238072413907	147
512	512	0.8	0.923412503638977	133
512	1024	0.5	0.924836447682846	179
512	1024	0.8	0.926054995978883	171
512	2048	0.5	0.925185827847024	195
512	2048	0.8	0.92569705125753	219
