num_leaves	min_data_in_leaf	feature_fraction	AUC	num_iterations
64	64	0.5	0.928409250643494	231
64	64	0.8	0.926281399855747	339
64	256	0.5	0.929520761177899	263
64	256	0.8	0.928784631727882	258
64	512	0.5	0.929496642155902	188
64	512	0.8	0.929727001859623	249
64	1024	0.5	0.930482833631749	333
64	1024	0.8	0.92981725616168	196
64	2048	0.5	0.931174296803769	313
64	2048	0.8	0.932840276001496	334
128	64	0.5	0.928018775967315	230
128	64	0.8	0.92561236583794	388
128	256	0.5	0.927579909622798	206
128	256	0.8	0.927371095733314	178
128	512	0.5	0.929327885814098	179
128	512	0.8	0.930538944923368	198
128	1024	0.5	0.930373606723216	240
128	1024	0.8	0.930462017533146	147
128	2048	0.5	0.931431387143332	268
128	2048	0.8	0.932479527635867	226
256	64	0.5	0.926324529890305	231
256	64	0.8	0.925378011901278	270
256	256	0.5	0.926315158805325	231
256	256	0.8	0.926835100397349	180
256	512	0.5	0.926197559370048	134
256	512	0.8	0.929081165117749	149
256	1024	0.5	0.930503342481663	201
256	1024	0.8	0.929481356533682	144
256	2048	0.5	0.930255469602735	249
256	2048	0.8	0.929213282053527	261
384	64	0.5	0.926450425040153	301
384	64	0.8	0.924222411180165	403
384	256	0.5	0.929036767682354	191
384	256	0.8	0.92709910383239	161
384	512	0.5	0.927849328315962	173
384	512	0.8	0.927408887321921	175
384	1024	0.5	0.927459967416277	168
384	1024	0.8	0.929189009407187	158
384	2048	0.5	0.929589124010947	200
384	2048	0.8	0.930448652215225	251
512	64	0.5	0.92523279849018	264
512	64	0.8	0.925318597686264	162
512	256	0.5	0.926261697533638	261
512	256	0.8	0.926778873887472	222
512	512	0.5	0.926370386756967	149
512	512	0.8	0.925105367096892	183
512	1024	0.5	0.92791454184996	151
512	1024	0.8	0.928304978120053	161
512	2048	0.5	0.929589124010947	200
512	2048	0.8	0.930448652215225	251
