Feature	Gain	Cover	Frequency
ctrx_quarter	0.129501392839518	0.0372310227762954	0.00864260294865277
mcaja_ahorro	0.0786245745953368	0.0275989251128841	0.00745636332824945
mtarjeta_visa_consumo	0.0403146682697284	0.024272764148928	0.00858611534768119
mcuenta_corriente	0.0380888537183247	0.00846935180491621	0.0105066937807151
Visa_mfinanciacion_limite	0.0256467835372853	0.00157041839949574	0.00451900807772694
ctrx_quarter_lag1	0.0253741338038411	0.00443900497674697	0.00598768570298819
mcuentas_saldo	0.0229993453514135	0.0340386179854574	0.0128226854205502
ctarjeta_visa_transacciones	0.0227047500113791	0.013907973257317	0.00621363610687454
cpayroll_trx	0.0208363060695424	0.0220199533033372	0.00491442128452805
cdescubierto_preacordado	0.0188762889460834	0.00461898922019954	0.0029938428514941
foto_mes	0.0156235075813985	0.0224550739633993	0.020504999152686
mprestamos_personales	0.0147675933436296	0.0178537585158538	0.0085296277467096
mpayroll	0.0133591230346526	0.0198884660571243	0.00660904931367565
Visa_status	0.0123970246473214	0.00330120842270068	0.00158165282720443
Visa_msaldototal	0.0121545754425273	0.00426104130974772	0.00519685928938598
mcaja_ahorro_lag1	0.0119875668313671	0.00796381361039486	0.00621363610687454
ctarjeta_visa	0.00879267619174762	0.00333380791929603	0.00107326441846015
mcuentas_saldo_lag1	0.00866343790842875	0.00397153810019757	0.00621363610687454
mpasivos_margen	0.00780653978579414	0.00829192625699645	0.00773880133310738
ctrx_quarter_delta2	0.00730273848839469	0.00674072720525516	0.00903801615545388
ctrx_quarter_delta1	0.00724993153527627	0.015018061129379	0.0100547929729424
mpayroll_sobre_edad	0.00675515572370873	0.0178406195090966	0.00576173529910185
ctarjeta_visa_delta1	0.00646685912306367	0.000593940235057891	0.00016946280291476
Visa_mpagominimo	0.00629442112268948	0.0145838168346749	0.00915099135739705
cproductos	0.00626861315382134	0.0284802767712959	0.00898152855448229
mrentabilidad	0.0058111599974669	0.00347735866886216	0.00451900807772694
mprestamos_personales_lag2	0.00576006441929323	0.0021369186075083	0.00327628085635203
mprestamos_personales_delta2	0.00532034033762974	0.0150492768911986	0.00660904931367565
mprestamos_personales_lag1	0.00524499080507083	0.00227798510809098	0.00502739648647122
ctrx_quarter_lag2	0.00503069944159046	0.00211581381997161	0.00372818166412472
mcuentas_saldo_delta2	0.00495779985222493	0.011461619185874	0.00926396655934023
Visa_mpagominimo_delta1	0.00490843844781802	0.00686800410097556	0.00706095012144834
Master_status	0.00482905791924372	0.00395449064959999	0.00146867762526126
cproductos_delta2	0.00475757321202094	0.0127899624921615	0.0046884708806417
mcuenta_corriente_delta2	0.00472234356472102	0.00669213383857574	0.0063830989097893
Visa_fechaalta	0.00464231937144319	0.00513338898169739	0.00689148731853358
mrentabilidad_annual_lag1	0.00458581651503562	0.00278000003874457	0.0076823137321358
mrentabilidad_annual_lag2	0.00428179800904138	0.00273672555433495	0.00796475173699373
cproductos_delta1	0.00422845313433307	0.00409094955613972	0.00350223126023838
mcuentas_saldo_delta1	0.00393670553257099	0.0134191345566952	0.00920747895836864
cliente_edad	0.00393035859702372	0.00598581410968198	0.00943342936225499
mcuenta_corriente_lag1	0.00376928936668132	0.00977516612881004	0.0072304129243631
ccomisiones_mantenimiento_delta2	0.00369390100802432	0.00244505206603117	0.00316330565440886
cdescubierto_preacordado_delta2	0.00365323407903695	0.00517441064878781	0.00276789244760775
mpasivos_margen_lag1	0.00362375602673819	0.000935276045385445	0.00485793368355646
mprestamos_personales_delta1	0.0035082284337729	0.00979662372825448	0.0055357848952155
mtransferencias_recibidas	0.00349763063139492	0.00738055969197397	0.00525334689035757
mcomisiones_lag2	0.00343140097310826	0.00208934969008395	0.00790826413602214
mrentabilidad_annual_delta1	0.00339822286126502	0.00942510469737869	0.00762582613116421
ccomisiones_mantenimiento	0.00339166064486478	0.00680176204689247	0.00310681805343727
Master_fechaalta_lag1	0.0032411810007	0.00247840412013616	0.00570524769813026
Visa_Fvencimiento	0.00319478091609448	0.00310612043094965	0.00734338812630628
Visa_mconsumototal	0.00318503620298562	0.00646062530016424	0.00446252047675535
cliente_edad_lag1	0.00312051007874284	0.00346212221149748	0.00773880133310738
mcuentas_saldo_lag2	0.003120357927736	0.00256514001453038	0.00581822290007343
Visa_msaldototal_lag2	0.00311640705008175	0.00222217689973842	0.0046884708806417
Visa_msaldototal_delta2	0.00308984484980396	0.000579707996907691	0.00401061966898266
cliente_edad_lag2	0.00308918061632782	0.00485993952315143	0.00802123933796532
mcaja_ahorro_delta2	0.00298052191225247	0.00260596504562634	0.00655256171270406
Visa_mpagominimo_lag1	0.00297562331953049	0.00371653924786396	0.00491442128452805
numero_de_cliente	0.00297503121438899	0.00170880806110862	0.00745636332824945
chomebanking_transacciones	0.00296689264200243	0.00236158615539662	0.00564876009715867
mrentabilidad_annual	0.00291002216546393	0.00162579368497985	0.00655256171270406
chomebanking_transacciones_lag2	0.00290218314357595	0.000838293230835669	0.00581822290007343
ccallcenter_transacciones	0.00289536072347217	0.00749438684751389	0.00485793368355646
Visa_Fvencimiento_lag2	0.00288654601055	0.00204695238023396	0.00711743772241993
mactivos_margen_delta2	0.00286942270463555	0.00189757861578673	0.00514037168841439
mactivos_margen	0.00284446395957616	0.00971167212343959	0.00621363610687454
cprestamos_personales	0.00280385031565853	0.00227500562771407	0.00327628085635203
mrentabilidad_lag2	0.00278432754370928	0.00172000255636503	0.00463198327967011
Master_mfinanciacion_limite	0.00277001016869935	0.00149712658087065	0.00491442128452805
mttarjeta_visa_debitos_automaticos_delta2	0.00274887330701086	0.00306497495601087	0.00655256171270406
mactivos_margen_lag1	0.0027411187672725	0.00704723821452335	0.00615714850590295
mttarjeta_visa_debitos_automaticos_lag2	0.00273719337829363	0.00257693898339939	0.00593119810201661
mcaja_ahorro_lag2	0.00273303639101207	0.0041896325033	0.00519685928938598
mcuenta_corriente_lag2	0.00272231491627133	0.00748025171355848	0.00559227249618709
