num_leaves	min_data_in_leaf	feature_fraction	AUC	num_iterations
64	64	0.5	0.928747301012308	278
64	64	0.8	0.927135781644503	307
64	256	0.5	0.929451399786616	274
64	256	0.8	0.929888230608575	206
64	512	0.5	0.93061587231359	255
64	512	0.8	0.930694835226369	235
64	1024	0.5	0.932280545704394	352
64	1024	0.8	0.930222440368791	208
64	2048	0.5	0.931536005321547	254
64	2048	0.8	0.932726056301786	271
128	64	0.5	0.92841769998241	305
128	64	0.8	0.928229740597614	247
128	256	0.5	0.930298330794691	204
128	256	0.8	0.929039379296201	202
128	512	0.5	0.930302248215461	193
128	512	0.8	0.930815929615471	173
128	1024	0.5	0.930785665619717	235
128	1024	0.8	0.932260267290996	173
128	2048	0.5	0.929605408191404	314
128	2048	0.8	0.932648360789844	177
256	64	0.5	0.92698238773709	248
256	64	0.8	0.925943771953879	307
256	256	0.5	0.929064804125121	178
256	256	0.8	0.928270259018325	154
256	512	0.5	0.928743575621967	175
256	512	0.8	0.930404101155485	157
256	1024	0.5	0.928676825844531	180
256	1024	0.8	0.931133547946542	185
256	2048	0.5	0.929338255457313	201
256	2048	0.8	0.929460117968134	181
384	64	0.5	0.927341830295796	254
384	64	0.8	0.923572657017522	282
384	256	0.5	0.927694859038143	203
384	256	0.8	0.92576587496361	156
384	512	0.5	0.92800725414152	163
384	512	0.8	0.929094069562639	167
384	1024	0.5	0.929461769429831	190
384	1024	0.8	0.92965572016404	159
384	2048	0.5	0.928527042109201	162
384	2048	0.8	0.92911404072735	225
512	64	0.5	0.926491212303466	320
512	64	0.8	0.925904136873145	367
512	256	0.5	0.927545920236704	349
512	256	0.8	0.925891616489115	215
512	512	0.5	0.927293361815287	143
512	512	0.8	0.927551988398289	150
512	1024	0.5	0.929555787528315	208
512	1024	0.8	0.930245791269068	168
512	2048	0.5	0.928527042109201	162
512	2048	0.8	0.92911404072735	225
