Feature	Gain	Cover	Frequency
ctrx_quarter	0.141098914791993	0.0469708774785524	0.00992063492063492
mcaja_ahorro	0.0672245980257196	0.0342303978286498	0.0096031746031746
mtarjeta_visa_consumo	0.056623222086264	0.0335767292809043	0.0120634920634921
Visa_status	0.0534586510521483	0.00565129133105855	0.00142857142857143
mcuentas_saldo	0.0389750492590061	0.0346471403280437	0.0151587301587302
ctrx_quarter_lag1	0.0197845296910159	0.00530204369732647	0.00634920634920635
cpayroll_trx	0.0182325179369071	0.0219849237728337	0.00507936507936508
ctarjeta_visa_transacciones	0.016339206551129	0.0220917744913819	0.0076984126984127
cdescubierto_preacordado_delta2	0.0142732794799624	0.00264419967772343	0.00142857142857143
mcuenta_corriente	0.0133465069797345	0.0130238549207648	0.0111904761904762
mprestamos_personales	0.0130912763429711	0.0208722854492734	0.0126984126984127
mcaja_ahorro_lag1	0.0130588186646354	0.00870081190133496	0.00666666666666667
mpasivos_margen	0.0128650757937115	0.0115721494650948	0.00896825396825397
ctarjeta_visa_delta2	0.0112581741874572	0.00260186142086108	0.00126984126984127
ctrx_quarter_delta1	0.01111144480479	0.0192368604698525	0.0127777777777778
mpayroll_sobre_edad	0.00974771358546477	0.0322340503856769	0.00682539682539683
internet	0.00973407761042114	0.00472378401489179	0.00325396825396825
cdescubierto_preacordado	0.00928969420397714	0.00893277978123179	0.00476190476190476
foto_mes	0.0082859014120307	0.0112748969497363	0.0146031746031746
ctrx_quarter_delta2	0.00799156467102576	0.0102919728787685	0.00984126984126984
mpayroll	0.00792532788401825	0.0134029938077634	0.00515873015873016
Visa_mpagominimo	0.00744293631082214	0.0202355890935462	0.00904761904761905
cproductos_lag1	0.00743836362886543	0.00254136613853492	0.00238095238095238
Master_status	0.00678949422832126	0.00341856336331236	0.00158730158730159
cproductos	0.00670369979471454	0.0318434445617978	0.00849206349206349
ctarjeta_visa	0.00601852169752926	0.00257396625243587	0.00126984126984127
mcuenta_corriente_delta2	0.00593070788792629	0.00231875969334047	0.0073015873015873
mprestamos_personales_lag1	0.00563759499002775	0.0034462928426278	0.00436507936507937
mrentabilidad_annual_lag2	0.00560041216490508	0.00351810656687747	0.00873015873015873
Visa_mpagominimo_delta1	0.00545000427793395	0.00352656452700012	0.00595238095238095
mprestamos_personales_delta1	0.00535938256317149	0.00785260401834919	0.00555555555555556
cprestamos_personales_delta2	0.00523804541236968	0.0126813583367037	0.00373015873015873
mcuentas_saldo_delta2	0.005165504152174	0.0079934944703276	0.00873015873015873
mactivos_margen	0.00492777682232829	0.0036598817361779	0.00785714285714286
mcuentas_saldo_lag1	0.00481754672896361	0.00518651305777273	0.00682539682539683
Visa_mfinanciacion_limite	0.0047597631364876	0.00156585743678203	0.00523809523809524
mcomisiones	0.00468726000919516	0.00119989396022023	0.00603174603174603
Visa_msaldototal	0.00453345481690933	0.00554371689498371	0.00555555555555556
ccomisiones_mantenimiento_delta2	0.0044280890006076	0.00479736717378549	0.00484126984126984
mprestamos_personales_delta2	0.00430639310684058	0.00794735943188368	0.00571428571428571
cliente_edad	0.00429940571662867	0.0046163393165161	0.00984126984126984
cprestamos_personales	0.00427169592077435	0.00198930252959783	0.00253968253968254
mcuenta_corriente_lag1	0.00380235760496018	0.0056542002691085	0.00642857142857143
Visa_fechaalta	0.00373887459195593	0.00496159790677507	0.00714285714285714
mrentabilidad_annual	0.00362477271932964	0.00214885645299825	0.00595238095238095
mrentabilidad_annual_delta1	0.00362370242141117	0.00513781140123208	0.00801587301587302
numero_de_cliente	0.00341108432215505	0.00202959937157935	0.00865079365079365
Master_fechaalta	0.00333386008715895	0.00515327988642406	0.00626984126984127
Visa_Fvencimiento	0.0032411410821608	0.0018249608161668	0.00706349206349206
cproductos_delta1	0.00322906193959421	0.00453641620451623	0.00325396825396825
Master_Fvencimiento	0.00320259355914139	0.00437085683243882	0.00722222222222222
mrentabilidad_annual_lag1	0.00316217691351987	0.00426991777627908	0.00841269841269841
mrentabilidad_annual_delta2	0.00301064642258516	0.00164715295480439	0.0073015873015873
mcomisiones_mantenimiento_delta2	0.00292386987207786	0.00218959096432634	0.00523809523809524
Visa_mpagominimo_lag1	0.00286749162700946	0.0043941142688951	0.00468253968253968
ctarjeta_visa_transacciones_delta2	0.00286134654037924	0.00683518535045168	0.00531746031746032
mactivos_margen_delta2	0.00285608565880527	0.00134998797331529	0.00619047619047619
Visa_cconsumos	0.00285474594946113	0.00222472174491341	0.00603174603174603
cliente_antiguedad	0.00283200617891065	0.00775980404893102	0.00722222222222222
cliente_edad_lag2	0.00278628228763678	0.00254204921533655	0.00698412698412698
chomebanking_transacciones_lag1	0.0027835152112024	0.000625703039603921	0.00563492063492064
mprestamos_personales_lag2	0.00275999938716728	0.00153499705853374	0.00341269841269841
Master_Fvencimiento_lag2	0.00275158146656459	0.00303523691852982	0.00658730158730159
mcomisiones_delta2	0.00272755764114732	0.0014500063607424	0.00523809523809524
mcomisiones_lag2	0.00271021491780348	0.00279971610140165	0.00587301587301587
cproductos_delta2	0.00266926657056094	0.0162405636183298	0.00476190476190476
ccallcenter_transacciones	0.00265667575018408	0.00746592471375088	0.00523809523809524
mcuenta_corriente_lag2	0.00264870410602623	0.00667746494899247	0.00492063492063492
mrentabilidad_delta2	0.00263569323534987	0.000808667583731922	0.00595238095238095
Visa_mpagominimo_delta2	0.00258794159065903	0.00168043927171658	0.00388888888888889
mpasivos_margen_lag1	0.00258666053847623	0.00184505609159404	0.00492063492063492
cdescubierto_preacordado_lag2	0.00258473246537627	0.000275725435925938	0.000714285714285714
chomebanking_transacciones_delta1	0.00257202431123368	0.00417513735306764	0.00626984126984127
mcomisiones_mantenimiento	0.00256267448499767	0.00555756600359333	0.00515873015873016
Master_Fvencimiento_lag1	0.00254203058111309	0.0027552567113132	0.00579365079365079
Visa_mfinanciacion_limite_delta1	0.00254202543377558	0.000846450953180218	0.00420634920634921
cliente_antiguedad_lag2	0.00252856064637904	0.00399295123513463	0.00698412698412698
cliente_edad_lag1	0.00251899386861621	0.00331288184716147	0.00626984126984127
mttarjeta_visa_debitos_automaticos_delta1	0.00251848364649903	0.000673477774992707	0.00484126984126984
mttarjeta_visa_debitos_automaticos_delta2	0.00251551473339984	0.00163711469571963	0.00547619047619048
kmes_lag2	0.00251421260409992	0.00450581686477108	0.00563492063492064
mactivos_margen_lag2	0.0025011577532328	0.00814185812639886	0.00690476190476191
mtarjeta_master_consumo	0.0024847647352166	0.00810541902708649	0.00404761904761905
Visa_fechaalta_lag2	0.00247504293797507	0.00269086148248805	0.00523809523809524
mcaja_ahorro_lag2	0.00242469376029075	0.00320053994141852	0.00547619047619048
Visa_Fvencimiento_lag2	0.00240788872364753	0.00093997620322986	0.00603174603174603
cliente_antiguedad_lag1	0.00240515574103303	0.00376280280923572	0.00547619047619048
mtarjeta_visa_consumo_delta2	0.00238644284784045	0.00133187471478613	0.0030952380952381
Visa_Fvencimiento_lag1	0.00238484914541339	0.00063047207237683	0.00531746031746032
mcomisiones_lag1	0.00238347886989587	0.00113816382509479	0.00603174603174603
mtransferencias_recibidas	0.00235566823897614	0.00820717558706145	0.00515873015873016
Master_fultimo_cierre_lag2	0.00235554564713202	0.00170775452825758	0.00357142857142857
internet_lag1	0.0023523563098073	0.0145899343184297	0.00444444444444444
mcaja_ahorro_delta2	0.00234216559087912	0.00623938763205762	0.00634920634920635
mpasivos_margen_delta1	0.00231430275197491	0.00201810898812682	0.00420634920634921
mttarjeta_visa_debitos_automaticos_lag2	0.00230828318886339	0.00441220251774731	0.00531746031746032
mcuentas_saldo_delta1	0.00230239108850398	0.0125875329705307	0.00619047619047619
chomebanking_transacciones_delta2	0.00225854185941222	0.00276466660226466	0.00555555555555556
Visa_mfinanciacion_limite_lag1	0.00224133594078582	0.00261664370304181	0.00484126984126984
Visa_mpagominimo_lag2	0.00222322943167979	0.00216983800885232	0.00349206349206349
mtarjeta_visa_consumo_lag1	0.00220892454452959	0.00224471541852805	0.00206349206349206
mpayroll_delta2	0.00219935561873185	0.00785801236098906	0.0046031746031746
chomebanking_transacciones	0.00218563583651237	0.00148123250551605	0.005
mactivos_margen_lag1	0.00218208730987752	0.00859073649756537	0.00571428571428571
Visa_mlimitecompra	0.0021769659736464	0.00119983612534229	0.00396825396825397
Visa_fechaalta_lag1	0.00215804559346812	0.00256489242901839	0.00587301587301587
mrentabilidad	0.00214534497562277	0.000674973666295124	0.00444444444444444
chomebanking_transacciones_lag2	0.00213392856987936	0.00379656899932434	0.00515873015873016
cpayroll_trx_lag1	0.00213220848505779	0.00148654080944814	0.00134920634920635
ccallcenter_transacciones_delta2	0.00212206735690979	0.00606875129555988	0.00531746031746032
ctrx_quarter_lag2	0.00211249264130836	0.0011789186567854	0.00325396825396825
ccomisiones_otras_lag2	0.00211077487697315	0.0183852590863259	0.00626984126984127
mpayroll_lag2	0.00211060207893389	0.00198551512664511	0.00285714285714286
Visa_mfinanciacion_limite_lag2	0.00208905547795692	0.0029678436546806	0.00476190476190476
mpasivos_margen_lag2	0.00203209640881134	0.00114238264497485	0.00388888888888889
Master_mfinanciacion_limite	0.00201107046918148	0.00107295421866404	0.00515873015873016
mttarjeta_visa_debitos_automaticos_lag1	0.00199364123100503	0.00302461093203679	0.00523809523809524
Master_fechaalta_lag1	0.00197127434528366	0.00129104641716948	0.0046031746031746
Master_mlimitecompra	0.00195326886229219	0.00169221882955881	0.00412698412698413
Visa_msaldototal_delta1	0.00195132202748936	0.0024879689151474	0.005
Master_fechaalta_lag2	0.00193631456215993	0.000856742435244077	0.0046031746031746
mrentabilidad_delta1	0.00188337111791541	0.000581796988617937	0.00396825396825397
Visa_fultimo_cierre	0.00187343529321349	0.00115329311654316	0.0053968253968254
mcuenta_corriente_delta1	0.00185828860546499	0.000965551724118204	0.00365079365079365
mcomisiones_mantenimiento_lag1	0.00185176600909458	0.000965511083393164	0.00293650793650794
Visa_msaldototal_delta2	0.00183672141598332	0.00137332981743127	0.00380952380952381
Master_msaldototal	0.00182501420215474	0.00542411280429716	0.00420634920634921
Master_mfinanciacion_limite_lag2	0.00179541872497813	0.00208026116155075	0.00380952380952381
mcuentas_saldo_lag2	0.0017925910436955	0.00212793273202213	0.00412698412698413
Visa_msaldototal_lag2	0.00178641358860521	0.000867346538269778	0.00349206349206349
mtransferencias_recibidas_lag1	0.00178550782204616	0.0104653540273112	0.00468253968253968
Master_fultimo_cierre	0.0017850067381649	0.00365520023727431	0.00436507936507937
mpayroll_lag1	0.00175635733553671	0.00340080336647008	0.00357142857142857
ccomisiones_otras	0.00174579283063608	0.00124477382550235	0.00396825396825397
ctarjeta_visa_transacciones_delta1	0.00171699486954095	0.00680902366525988	0.00325396825396825
mttarjeta_visa_debitos_automaticos	0.00171097629464384	0.00153590522242789	0.00412698412698413
