num_leaves	min_data_in_leaf	feature_fraction	AUC	num_iterations
64	64	0.5	0.927583980667913	623
64	64	0.8	0.928874617187338	286
64	256	0.5	0.928384670748466	328
64	256	0.8	0.929312062506673	251
64	512	0.5	0.928813935571486	222
64	512	0.8	0.929965772496173	293
64	1024	0.5	0.93079242509085	196
64	1024	0.8	0.9313079115769	336
64	2048	0.5	0.931285520828773	344
64	2048	0.8	0.931955783841331	335
128	64	0.5	0.927415954041741	297
128	64	0.8	0.929406695102533	275
128	256	0.5	0.928262577801129	211
128	256	0.8	0.928824612463389	247
128	512	0.5	0.928643143707124	186
128	512	0.8	0.930680893817158	211
128	1024	0.5	0.930734393494931	171
128	1024	0.8	0.929791255241471	240
128	2048	0.5	0.931739403952908	275
128	2048	0.8	0.931350503926254	296
256	64	0.5	0.926727870605288	283
256	64	0.8	0.927036194663551	256
256	256	0.5	0.928159111805493	209
256	256	0.8	0.927537278867358	149
256	512	0.5	0.928022616575913	176
256	512	0.8	0.929239859065027	130
256	1024	0.5	0.928982922349807	174
256	1024	0.8	0.928964410616364	156
256	2048	0.5	0.92928341156653	214
256	2048	0.8	0.92896425699202	248
384	64	0.5	0.926166143191715	220
384	64	0.8	0.925788073681308	229
384	256	0.5	0.925996695540362	184
384	256	0.8	0.926491980425186	238
384	512	0.5	0.928152121897844	187
384	512	0.8	0.926647755509929	223
384	1024	0.5	0.92817462786423	167
384	1024	0.8	0.928346994378117	195
384	2048	0.5	0.928984458593247	214
384	2048	0.8	0.929857428927617	208
512	64	0.5	0.927335147636835	194
512	64	0.8	0.92535600521401	218
512	256	0.5	0.927190971190059	631
512	256	0.8	0.92690630528076	416
512	512	0.5	0.926741927232757	168
512	512	0.8	0.926822426388975	156
512	1024	0.5	0.92737954507223	202
512	1024	0.8	0.928919629120109	174
512	2048	0.5	0.928984458593247	214
512	2048	0.8	0.929857428927617	208
