Feature	Gain	Cover	Frequency
ctrx_quarter	0.132700207417156	0.0435325075300347	0.00991279252148817
mcaja_ahorro	0.0796010472669163	0.0293490064269979	0.00815609511261685
mtarjeta_visa_consumo	0.0420251339119614	0.0258619379065313	0.00947361816927034
mcuenta_corriente	0.0418604383325733	0.0082149151336476	0.0117322291235335
ctrx_quarter_lag1	0.0267063382648647	0.00452402006319586	0.00501913545391806
Visa_mfinanciacion_limite	0.0266084360652493	0.00144258292675373	0.00370161239726457
mcuentas_saldo	0.0233953932162343	0.0371132371474898	0.0146182320095364
ctarjeta_visa_transacciones	0.0230590547646303	0.0158495120760407	0.00652487609009348
foto_mes	0.0207321204330956	0.0356937881566845	0.0274797666102014
cdescubierto_preacordado	0.0204959949974012	0.00709924029618091	0.00357613401091662
cpayroll_trx	0.0201177718273568	0.0243034331006553	0.00608570173787565
mprestamos_personales	0.0158971976698601	0.0185074776069492	0.00991279252148817
mpayroll	0.0128266970537576	0.0176934497117098	0.00614844093104963
mcaja_ahorro_lag1	0.0117642554348944	0.00771370018456264	0.00552104899930987
Visa_msaldototal	0.0108102604663475	0.004001317891762	0.00445448271535228
Visa_status	0.0107657662028315	0.0026358412166615	0.00131752305665349
mcuentas_saldo_lag1	0.0101686759073332	0.00499345541784442	0.00727774640818119
ctarjeta_visa	0.00942263766221318	0.00508073288698098	0.00144300144300144
mpasivos_margen	0.00760175955958016	0.0074414451844705	0.00715226802183324
mpayroll_sobre_edad	0.0072492636082274	0.0211869847561513	0.00608570173787565
ctrx_quarter_delta2	0.00695905687943019	0.00685188792442187	0.0109166196122718
ctrx_quarter_delta1	0.00678494768561117	0.0150197316097164	0.0100382709078361
Visa_mpagominimo_delta1	0.00635553595715455	0.00443341372707808	0.00790513833992095
mrentabilidad	0.00627794703149214	0.00500684588623852	0.00489365706757011
cproductos	0.00607651380217773	0.0298420677536404	0.00897170462387854
ctarjeta_visa_delta1	0.00593695207077365	0.000781312855389827	0.000188217579521927
Visa_mpagominimo	0.00585653706414794	0.0145071693368886	0.00796787753309492
mprestamos_personales_delta2	0.00560069953672345	0.0142578686012911	0.00671309366961541
ctrx_quarter_lag2	0.00548522878196511	0.00271312219468265	0.00476817868122216
ccomisiones_mantenimiento_delta2	0.00511768807132725	0.00333277442324305	0.00457996110170023
mcuenta_corriente_delta2	0.00506460480840149	0.00726899767696514	0.00514461384026601
mprestamos_personales_lag2	0.00503008905694697	0.001131966422913	0.00288600288600289
cproductos_delta1	0.00500085685857334	0.00515014870590292	0.00351339481774264
mprestamos_personales_lag1	0.0046307304445723	0.00249955959477204	0.00432900432900433
mrentabilidad_annual_lag2	0.00452556562129451	0.00369474646817474	0.00897170462387854
Master_status	0.00427152610003908	0.00494844277358124	0.00169395821569735
cproductos_delta2	0.00418569977763196	0.0146939353405724	0.00495639626074409
mcuentas_saldo_lag2	0.00406628485602193	0.00157368127445531	0.00564652738565782
cdescubierto_preacordado_delta2	0.00394907087536695	0.00559274378273267	0.00282326369282891
mcuentas_saldo_delta2	0.00393364582217168	0.0102424052913566	0.00890896543070456
mrentabilidad_annual_lag1	0.00390481475368278	0.00252204902119352	0.00740322479452914
mtransferencias_recibidas	0.00354411503508893	0.00958775092072513	0.0059602233515277
chomebanking_transacciones	0.00353270722719178	0.00224540196065501	0.00746596398770312
mcuenta_corriente_lag1	0.00349664319193825	0.00531983767966575	0.00639939770374553
mrentabilidad_annual	0.00342617398551386	0.00152109523116011	0.00652487609009348
Visa_mconsumototal	0.00341539097852231	0.00323737135381737	0.00476817868122216
mrentabilidad_annual_delta1	0.0034150630838734	0.00637954733181619	0.00727774640818119
cliente_edad	0.00339833574276615	0.00356545307682098	0.00859526946483468
mprestamos_personales_delta1	0.00339327406309741	0.0100998359927651	0.00545830980613589
cliente_edad_lag1	0.00334751666830328	0.00361783637159493	0.00790513833992095
Visa_Fvencimiento	0.00331165534655386	0.00244883867303625	0.00721500721500722
mactivos_margen	0.00329168689503577	0.0120313016485889	0.00683857205596336
mcomisiones_lag2	0.00328148536706568	0.00281026840688261	0.00765418156722505
ctarjeta_master	0.00319712266521901	0.00119463879305051	0.00100382709078361
ccomisiones_otras_lag2	0.00319047101521704	0.0226656635131376	0.00602296254470168
