Feature	Gain	Cover	Frequency
ctrx_quarter	0.127001957562223	0.0446691366932518	0.0090702947845805
mcaja_ahorro	0.115393667965192	0.0420881953204492	0.00933193790336647
mtarjeta_visa_consumo	0.0416713280327915	0.0350891837068113	0.0100296528867957
cdescubierto_preacordado_delta2	0.0392490026089774	0.0021685510310424	0.000784929356357928
mcuenta_corriente	0.032293344747209	0.0114600149792003	0.0134310134310134
mcuentas_saldo	0.0224656933705191	0.0401090747318201	0.0139542996685854
ctarjeta_visa_transacciones	0.0215569102826131	0.0287156913063294	0.00854700854700855
mprestamos_personales	0.0189276250329018	0.0182791411087195	0.0123844409558695
cpayroll_trx	0.0178793167075506	0.0288460762739117	0.0075876504447933
Visa_mfinanciacion_limite	0.0143373715697621	0.00271441031082817	0.00566893424036281
cdescubierto_preacordado	0.0141057922789448	0.00901955473966164	0.00610500610500611
Visa_status	0.0140388665266988	0.00900974987661807	0.003575789290075
foto_mes	0.0123308007893021	0.00880849464029398	0.0160474446188732
mpasivos_margen	0.0113978650494485	0.0129726710836833	0.00819815105529391
mcaja_ahorro_lag1	0.0109835717735294	0.0079343320544851	0.00627943485086342
cproductos	0.010653173709979	0.0311375186429982	0.0109017966160823
Visa_status_delta2	0.010394894646453	0.0019446160528054	0.000610500610500611
mpayroll	0.00984411531523618	0.0186514590223175	0.00732600732600733
ctrx_quarter_delta2	0.00977001712604475	0.0128318532952748	0.010989010989011
Visa_mpagominimo	0.00911236304924456	0.0224915098232648	0.0118611547182976
ctrx_quarter_delta1	0.00868639874317062	0.0189798617549895	0.0123844409558695
mcuentas_saldo_lag1	0.00854852178347244	0.00414394573682837	0.00732600732600733
Visa_msaldototal	0.00839390029051125	0.00572067970003859	0.00514564800279086
mpayroll_sobre_edad	0.00795516543309006	0.0274536531528599	0.00706436420722135
mprestamos_personales_delta2	0.00646818501196569	0.00783863477707962	0.00566893424036281
ctrx_quarter_lag1	0.00644696490346952	0.0056209914020596	0.00558171986743415
Master_status	0.0058671103147351	0.00594229472313452	0.00235478806907378
mrentabilidad_annual_lag2	0.00564841757611	0.00656844189407299	0.010465724751439
Visa_mpagominimo_delta1	0.00537180806677641	0.0069474859332529	0.00845979417407989
Visa_mconsumototal	0.00517728484368826	0.00333498784510089	0.00392464678178964
ccomisiones_mantenimiento_delta2	0.00512925523754466	0.0048462258115917	0.00470957613814757
ctarjeta_master_delta2	0.00435372054143673	0.00144687752676148	0.000348857491714635
mprestamos_personales_lag2	0.00423470519915275	0.00163344029530119	0.00296528867957439
mactivos_margen	0.00399316769554773	0.00513297052270056	0.00863422291993721
ctarjeta_visa_delta2	0.00399042744114069	0.00146208980404363	0.000523286237571952
mcuentas_saldo_delta1	0.00396903747725013	0.0109139551017895	0.00767486481772196
mcuentas_saldo_delta2	0.00393985589474578	0.00788878069467017	0.00854700854700855
mcuenta_corriente_delta2	0.00391770716413782	0.00321570900863368	0.00636664922379208
cliente_antiguedad_lag1	0.00385414231567778	0.00576446928940805	0.00558171986743415
numero_de_cliente	0.00377625425821722	0.00271511676333353	0.00723879295307867
Visa_mpagominimo_lag1	0.00372327593108053	0.00527317605227108	0.0050584336298622
mprestamos_personales_delta1	0.0037087493316969	0.0105790355627964	0.00610500610500611
ctrx_quarter_lag2	0.00370522285412903	0.0023463014587004	0.00462236176521891
cliente_edad	0.00361629473726753	0.0042958853552966	0.00863422291993721
ctarjeta_visa	0.00352524413597629	0.00118470340822185	0.000959358102215245
internet	0.00345758798614302	0.0047449972727183	0.00392464678178964
mactivos_margen_delta2	0.00328247614020339	0.000938948641368595	0.0054945054945055
Master_Fvencimiento	0.00319674937587178	0.00321769579728457	0.00750043607186464
cproductos_delta2	0.00318769573818455	0.0125580375371777	0.00514564800279086
mcomisiones_lag1	0.00309205209827572	0.00261248404108528	0.00767486481772196
cprestamos_personales	0.00306144560668039	0.00141476446349301	0.00331414617128903
mactivos_margen_lag2	0.00291428832687095	0.00828085136918354	0.00697714983429269
Visa_fechaalta	0.00289459675576053	0.00497569500740787	0.00715157858015001
mrentabilidad_annual_lag1	0.0028770488168672	0.00280143653785301	0.0054945054945055
mrentabilidad_annual_delta1	0.00287143994672381	0.00591015723928562	0.00636664922379208
mttarjeta_visa_debitos_automaticos_lag2	0.0028420698129676	0.00337470094186533	0.00645386359672074
cliente_edad_lag1	0.00283382887066535	0.00393144482321521	0.00636664922379208
cliente_edad_lag2	0.00282179930286474	0.00224033881587749	0.0065410779696494
Master_msaldototal	0.00281880765540693	0.00647734266309747	0.00593057735914879
mtarjeta_master_consumo	0.00279483279035123	0.00866605288328674	0.00418628990057562
mcomisiones_mantenimiento_delta2	0.00275950139285095	0.00162781135151155	0.003575789290075
chomebanking_transacciones	0.00274828251924687	0.00131693212962688	0.00645386359672074
Visa_cconsumos	0.00274402270522327	0.00180996446095606	0.00532007674864818
mcaja_ahorro_lag2	0.00273023941031674	0.00299255723329769	0.0050584336298622
Master_fechaalta_lag1	0.00270718412496576	0.00198367502687969	0.00662829234257806
cliente_antiguedad	0.00269871829889591	0.00680134271398299	0.00645386359672074
