Feature	Gain	Cover	Frequency
ctrx_quarter	0.126631387269158	0.0419842334364041	0.0103549288098644
mcaja_ahorro	0.0825109412798684	0.0339712422485939	0.00912868724027522
mtarjeta_visa_consumo	0.0715277325525366	0.0278963180878672	0.00933306083520676
mcuentas_saldo	0.0552778129759234	0.0398899577096903	0.0156005177464405
Visa_status	0.0404120538302414	0.0023649564411931	0.00177123782273997
foto_mes	0.0239422170040284	0.0342268478324179	0.0256829484297295
ctarjeta_visa_transacciones	0.021176160936354	0.0188989277568595	0.00674432863274065
mpayroll	0.0196459477870112	0.0176767608467749	0.00626745691123374
cdescubierto_preacordado	0.0195608942007169	0.0068006015404949	0.00381497377205532
cpayroll_trx	0.0183945822339619	0.023364248167468	0.00558621159479529
ctarjeta_visa	0.0152044051833167	0.00418316838458681	0.00177123782273997
mcuenta_corriente	0.0128149192837033	0.00904918979239627	0.0133524082021936
mpasivos_margen	0.0127072110426762	0.00716196870112105	0.0080386947339737
mprestamos_personales	0.0120199590903653	0.0165365898854393	0.0104230533415083
cprestamos_personales	0.0109389351816649	0.00149525137916327	0.00286123032904149
mpayroll_sobre_edad	0.0099732410489215	0.0269731666481188	0.00640370597452143
cproductos	0.00811284382663025	0.0269250471428666	0.00919681177191907
Master_status	0.00750690100212847	0.00388542367742875	0.00163498875945228
ctrx_quarter_delta1	0.00710312747849199	0.0160932032098426	0.0106955514680837
ccomisiones_mantenimiento_delta2	0.00658673626947576	0.00331778863060693	0.00551808706315144
mcaja_ahorro_lag1	0.00655124788624993	0.00650863055761977	0.0068124531643845
ctrx_quarter_delta2	0.00651213998530304	0.00624250900061981	0.010559302404796
ctrx_quarter_lag1	0.0062419601064702	0.00496884899002698	0.0054499625315076
ctrx_quarter_lag2	0.00520510415192837	0.00156268793495201	0.00401934736698685
mcuenta_corriente_lag2	0.00504751203453717	0.014948699689312	0.00551808706315144
Visa_mpagominimo	0.0049043031513422	0.0157455289303377	0.00885618911369984
mactivos_margen	0.00473491268670162	0.0102421246174183	0.00906056270863138
mrentabilidad	0.00457257005008854	0.00321074541390905	0.00538183799986375
mprestamos_personales_delta2	0.00442848939437248	0.0151636190980007	0.00722120035424757
mcuentas_saldo_delta2	0.00441369272975902	0.00865580248141799	0.00953743443013829
mcuenta_corriente_delta2	0.00430090699521946	0.00725614204166613	0.00667620410109681
cdescubierto_preacordado_delta2	0.00429083831855568	0.00462062815546042	0.00286123032904149
cprestamos_personales_delta2	0.00417159106555953	0.0103729987224751	0.00313372845561687
mrentabilidad_annual_lag1	0.00402301280458164	0.00303244156877727	0.00756182301246679
mcuentas_saldo_lag1	0.00391659517891221	0.00433647753257165	0.00660807956945296
Visa_fechaalta	0.00390581833526731	0.00558403070163838	0.00769807207575448
Visa_mpagominimo_lag1	0.00381091329472771	0.00514664434860888	0.00504121534164453
mtarjeta_master_consumo	0.00377028102912517	0.00562200132293517	0.00374684924041147
mprestamos_personales_delta1	0.00365213871806877	0.0106534612316893	0.00483684174671299
cproductos_delta1	0.0035805873631199	0.00478583733894142	0.00381497377205532
mrentabilidad_annual	0.00357886799159874	0.00281322585661901	0.00599495878465836
mrentabilidad_annual_lag2	0.00352463171659698	0.00311386467706364	0.00783432113904217
cproductos_delta2	0.00350961006134603	0.0168318420114706	0.00483684174671299
mprestamos_personales_lag1	0.00350187282871217	0.00337543885969507	0.00415559643027454
chomebanking_transacciones	0.00349610972113282	0.00162280445976603	0.00674432863274065
mtransferencias_recibidas	0.00337889593438908	0.0110668626095265	0.00592683425301451
chomebanking_transacciones_lag2	0.00336958461578802	0.000722989924116948	0.00551808706315144
mactivos_margen_delta2	0.00333939975807613	0.00140827480012626	0.00367872470876763
mrentabilidad_annual_delta1	0.00331922898243851	0.0089049808315073	0.00824306832890524
numero_de_cliente	0.00331646877778939	0.00189469883465578	0.0081749437972614
Visa_mpagominimo_delta1	0.00329580492775795	0.00463140426346666	0.00565433612643913
Visa_cconsumos_delta2	0.00323462960780122	0.00597039981055658	0.00538183799986375
Master_fechaalta	0.00323382875178622	0.00119908107688424	0.00497309081000068
ctarjeta_visa_delta2	0.00307698710392403	0.000998402917164677	0.00054499625315076
cliente_edad_lag1	0.00304459512805794	0.00473481375007815	0.00756182301246679
mprestamos_personales_lag2	0.00299051601499731	0.0014528149588803	0.00388309830369916
Master_Fvencimiento	0.0029764035889082	0.00372052719958003	0.00715307582260372
mcuentas_saldo_lag2	0.00296825260822836	0.00334140742297186	0.00667620410109681
cliente_edad_lag2	0.00293017304276844	0.00317889747825295	0.00810681926561755
Visa_Fvencimiento	0.00292324908867995	0.00124454031827923	0.00790244567068601
Visa_cconsumos	0.0028888520549203	0.00624333200558824	0.00490496627835684
Visa_mpagominimo_delta2	0.00288579025572705	0.00130307065510343	0.00435997002520608
mactivos_margen_lag1	0.00285042668786893	0.00864542609278518	0.00694870222767219
mtarjeta_visa_consumo_delta2	0.00283210408825719	0.000525369028448617	0.00388309830369916
cliente_edad	0.00271374327026357	0.00393591611991371	0.00660807956945296
Master_mfinanciacion_limite	0.0026768055591505	0.000996903742916016	0.00558621159479529
mcomisiones_mantenimiento_lag2	0.00264938103148425	0.00248305402859029	0.00456434362013761
mcomisiones_mantenimiento	0.00264402716531452	0.00488467497856969	0.00592683425301451
mttarjeta_visa_debitos_automaticos_lag2	0.00263462451285314	0.00393184641472841	0.00633558144287758
mcuenta_corriente_lag1	0.00262995494376857	0.00226032604302601	0.00490496627835684
Visa_msaldototal	0.00261231499708356	0.00169495788543992	0.00497309081000068
chomebanking_transacciones_delta1	0.00253212797717033	0.00648769015697478	0.00647183050616527
chomebanking_transacciones_delta2	0.002476315712975	0.00175421152398749	0.0060630833163022
Visa_mfinanciacion_limite_delta1	0.00246351590710498	0.000476015015743777	0.00245248313917842
ctarjeta_visa_transacciones_delta2	0.00236368581257383	0.00571847055729637	0.00483684174671299
mrentabilidad_annual_delta2	0.00236227329588535	0.00314200546478925	0.00592683425301451
Visa_Fvencimiento_lag2	0.00235919115508502	0.00156744287334891	0.00599495878465836
internet	0.00235259123133328	0.00526847536933753	0.00374684924041147
cprestamos_personales_lag2	0.00232883492043156	0.000107132949618446	0.00068124531643845
mcomisiones_lag2	0.00231442915050742	0.000898544678864096	0.00497309081000068
mactivos_margen_lag2	0.00230482661281033	0.00978584993780602	0.0054499625315076
mcomisiones_lag1	0.00229495281952513	0.00216347612354726	0.00592683425301451
mcomisiones	0.00227759160829882	0.00124761208462065	0.00517746440493222
mcaja_ahorro_delta2	0.00225840381343626	0.00261014756787258	0.00517746440493222
mttarjeta_visa_debitos_automaticos_delta2	0.00223315134382102	0.00414352728073847	0.00510933987328837
ccallcenter_transacciones_delta2	0.00219185276503121	0.00467667678787542	0.00504121534164453
cliente_antiguedad	0.00218064512450585	0.00662586435235736	0.00599495878465836
