num_leaves	min_data_in_leaf	feature_fraction	AUC	num_iterations
64	64	0.5	0.928095741763623	410
64	64	0.8	0.925998539032489	297
64	256	0.5	0.928358132143052	268
64	256	0.8	0.927980293069161	306
64	512	0.5	0.929581826854611	216
64	512	0.8	0.930137294076168	271
64	1024	0.5	0.930239953543998	272
64	1024	0.8	0.927765180581576	245
64	2048	0.5	0.93068957359259	247
64	2048	0.8	0.929272696268541	440
128	64	0.5	0.927026785172486	261
128	64	0.8	0.927246275953873	248
128	256	0.5	0.926571711459685	184
128	256	0.8	0.926897471880984	213
128	512	0.5	0.928442279877439	229
128	512	0.8	0.928481530897312	167
128	1024	0.5	0.927782808975041	171
128	1024	0.8	0.928086793145589	198
128	2048	0.5	0.931904857371318	233
128	2048	0.8	0.92992556132415	203
256	64	0.5	0.925536398599868	262
256	64	0.8	0.92578269682927	258
256	256	0.5	0.925790301234295	206
256	256	0.8	0.926307247151613	200
256	512	0.5	0.926736396756376	170
256	512	0.8	0.927226535225678	175
256	1024	0.5	0.929034540129367	169
256	1024	0.8	0.927684105334068	265
256	2048	0.5	0.930069737770926	242
256	2048	0.8	0.92741787434604	169
384	64	0.5	0.926617184265487	576
384	64	0.8	0.925333729684141	223
384	256	0.5	0.924379261635316	365
384	256	0.8	0.926316771860936	188
384	512	0.5	0.928125391262001	226
384	512	0.8	0.927752007294084	159
384	1024	0.5	0.928816470373161	176
384	1024	0.8	0.927942347856211	203
384	2048	0.5	0.930331283216464	255
384	2048	0.8	0.929039225671857	171
512	64	0.5	0.925773786617323	233
512	64	0.8	0.924646030308547	239
512	256	0.5	0.924665233351538	310
512	256	0.8	0.926143867661845	150
512	512	0.5	0.927080438474602	174
512	512	0.8	0.92549365262617	220
512	1024	0.5	0.928766081588353	176
512	1024	0.8	0.927162243437744	157
512	2048	0.5	0.930331283216464	255
512	2048	0.8	0.929039225671857	171
