num_leaves	min_data_in_leaf	feature_fraction	AUC	num_iterations
64	64	0.5	0.92895212066885	386
64	64	0.8	0.927765641454607	430
64	256	0.5	0.928852034408781	266
64	256	0.8	0.928810632648092	318
64	512	0.5	0.930291916978332	247
64	512	0.8	0.927387687162459	144
64	1024	0.5	0.930951157444213	205
64	1024	0.8	0.931263053268473	347
64	2048	0.5	0.931265050384944	310
64	2048	0.8	0.930829294933392	253
128	64	0.5	0.927674580624744	220
128	64	0.8	0.925441497161406	322
128	256	0.5	0.925756350254287	224
128	256	0.8	0.9256332971548	129
128	512	0.5	0.927355310831976	158
128	512	0.8	0.926839901158097	292
128	1024	0.5	0.930078763201132	247
128	1024	0.8	0.928996633322503	238
128	2048	0.5	0.93132139211308	252
128	2048	0.8	0.930269295793689	221
256	64	0.5	0.924306597320638	292
256	64	0.8	0.927394139384903	171
256	256	0.5	0.926090252765814	176
256	256	0.8	0.925611482497963	114
256	512	0.5	0.927180985607703	297
256	512	0.8	0.92667164409541	143
256	1024	0.5	0.927997268559165	224
256	1024	0.8	0.927860696517413	195
256	2048	0.5	0.930243717340425	246
256	2048	0.8	0.92956223975076	270
384	64	0.5	0.925786230189181	296
384	64	0.8	0.924747575999883	242
384	256	0.5	0.924674604436517	402
384	256	0.8	0.924039060525687	165
384	512	0.5	0.926204626089869	163
384	512	0.8	0.925776551855513	217
384	1024	0.5	0.927720283867063	192
384	1024	0.8	0.92650818779347	127
384	2048	0.5	0.929168961430304	186
384	2048	0.8	0.930566328462674	212
512	64	0.5	0.926242648114991	208
512	64	0.8	0.924825463542255	354
512	256	0.5	0.924443860671938	226
512	256	0.8	0.925989859257057	298
512	512	0.5	0.925290330806981	232
512	512	0.8	0.927420562772059	646
512	1024	0.5	0.92815665381599	163
512	1024	0.8	0.927583404576623	138
512	2048	0.5	0.929168961430304	186
512	2048	0.8	0.930566328462674	212
