Feature	Gain	Cover	Frequency
ctrx_quarter	0.129746653314631	0.0399474495273344	0.00932400932400932
mcaja_ahorro	0.0695179171909283	0.0260728363410691	0.00743700743700744
mtarjeta_visa_consumo	0.0510324074262327	0.0249621819723526	0.00788100788100788
mcuenta_corriente	0.0381548270407146	0.00661405722623346	0.0108225108225108
Visa_mfinanciacion_limite	0.0314862267530309	0.00183946142745071	0.00532800532800533
mcuentas_saldo	0.0284422594857473	0.0371495545868107	0.0132645132645133
ctarjeta_visa_transacciones	0.0238417300889327	0.0159257264990124	0.00604950604950605
foto_mes	0.0205646207571886	0.0400847227213119	0.025974025974026
cdescubierto_preacordado	0.0199314177798853	0.00699003838186865	0.00333000333000333
cpayroll_trx	0.0186958787448748	0.0211376872505657	0.00527250527250527
ctrx_quarter_lag1	0.0159741898051544	0.00345357647114842	0.00577200577200577
mprestamos_personales	0.01533769215306	0.0196219180371634	0.00899100899100899
mcaja_ahorro_lag1	0.0131503999700144	0.0062319720036869	0.00582750582750583
mpayroll	0.0128833978645242	0.0156044668035248	0.0054945054945055
Visa_status	0.0108053122774965	0.00370150256318163	0.00144300144300144
Visa_msaldototal	0.0107043618467238	0.00362994662984396	0.00410700410700411
mpasivos_margen	0.00911415210643178	0.00872606045161802	0.00799200799200799
mcuentas_saldo_lag1	0.00866193826659263	0.00649512921096926	0.00715950715950716
mpayroll_sobre_edad	0.00693703773921272	0.0200257145478713	0.00588300588300588
ctrx_quarter_delta2	0.00674528722885439	0.00637916685826284	0.0096015096015096
Visa_mpagominimo	0.00628965256945717	0.0137331541444996	0.00843600843600844
mrentabilidad	0.00610751455228854	0.0040188457310446	0.00444000444000444
ctrx_quarter_delta1	0.00604707122674983	0.0159068740875715	0.00921300921300921
cproductos	0.00575244011619999	0.0250919495353029	0.0076035076035076
Visa_mpagominimo_delta1	0.00574568063590339	0.00517500107396323	0.00621600621600622
mprestamos_personales_lag2	0.00564983039171006	0.00126736022953088	0.00321900321900322
ctarjeta_visa_delta1	0.0056226945637314	0.000809337713553331	0.000333000333000333
mprestamos_personales_delta2	0.00529863558410066	0.0138409811438142	0.00588300588300588
Master_status	0.00503082906659796	0.00553187227584372	0.00172050172050172
ctarjeta_visa	0.0049175930957258	0.00226401050935331	0.00105450105450105
mrentabilidad_annual_lag2	0.00484475928794946	0.00364459748969722	0.00854700854700855
mcuenta_corriente_delta2	0.00466248863437185	0.008218281231742	0.00543900543900544
ccomisiones_mantenimiento_delta2	0.00439526300037172	0.0031271219587473	0.00366300366300366
mactivos_margen	0.00429500073954507	0.00959302168748827	0.00804750804750805
mrentabilidad_annual_lag1	0.00414401908136462	0.00290599675633151	0.00632700632700633
ctrx_quarter_lag2	0.00413475588420032	0.00208000594847366	0.00344100344100344
cproductos_delta1	0.00410339275796883	0.00305301101721184	0.00255300255300255
mprestamos_personales_lag1	0.00409771354194745	0.00313626628126465	0.00388500388500389
chomebanking_transacciones	0.00399646024138554	0.00207421046122478	0.00715950715950716
cproductos_delta2	0.00391075667184764	0.014343058314049	0.00444000444000444
mcuentas_saldo_delta2	0.00390447227453154	0.00797774770337878	0.00849150849150849
mcuentas_saldo_lag2	0.00376394367087504	0.00201074826621003	0.00516150516150516
mprestamos_personales_delta1	0.00370677571590612	0.00968831391394798	0.00560550560550561
numero_de_cliente	0.00368873137368749	0.00171711390981977	0.00838050838050838
mcuenta_corriente_lag1	0.00360081348597222	0.00429797213215812	0.00666000666000666
Visa_fechaalta	0.00358314020919624	0.00393520179795126	0.00638250638250638
cdescubierto_preacordado_delta2	0.00352285679516894	0.00347750278024583	0.00238650238650239
ccomisiones_otras_lag2	0.0035025111470125	0.0249567665170544	0.00660450660450661
cliente_edad_lag1	0.00344951873758468	0.0035800211100996	0.00788100788100788
mcomisiones_lag2	0.00338626132774299	0.0038784671106927	0.00688200688200688
Visa_mconsumototal	0.00338112375377652	0.00497300388467168	0.00588300588300588
mtransferencias_recibidas	0.00333149066340461	0.00957454695242811	0.00610500610500611
mcuenta_corriente_lag2	0.00330178137015942	0.0129100536209614	0.00649350649350649
mrentabilidad_annual_delta1	0.00329159472567538	0.00761567304749499	0.00799200799200799
Master_Fvencimiento	0.00328782370067885	0.00485078906414751	0.00643800643800644
cliente_edad	0.00326654672180021	0.00460665386934199	0.00804750804750805
mrentabilidad_annual	0.00325762660785733	0.0020071434590078	0.00682650682650683
mcaja_ahorro_delta2	0.00321249497006535	0.0020486438902573	0.00699300699300699
mrentabilidad_annual_delta2	0.00308266083821158	0.00346773187612375	0.00660450660450661
mcuentas_saldo_delta1	0.00296621751017599	0.0120896572917174	0.00754800754800755
cliente_edad_lag2	0.00295180765584928	0.00412222227354747	0.00743700743700744
Visa_Fvencimiento	0.00291792122422324	0.00229442327288279	0.00677100677100677
chomebanking_transacciones_lag2	0.00288145548509582	0.00179372960739424	0.00610500610500611
mpayroll_lag1	0.00285572501135667	0.00274461273361107	0.002997002997003
Master_fechaalta	0.00284019834795682	0.00308760962852939	0.00643800643800644
ccomisiones_mantenimiento	0.00281433601053644	0.00553300923093604	0.00271950271950272
mcomisiones_mantenimiento	0.00278140787612994	0.00524669205997761	0.00616050616050616
Visa_mpagominimo_lag1	0.00271078590797029	0.00275444959369155	0.00482850482850483
mcuenta_corriente_delta1	0.00270980237074104	0.00244781798754776	0.00460650460650461
mrentabilidad_delta1	0.00269586337186937	0.00116141533060055	0.00455100455100455
chomebanking_transacciones_lag1	0.00267951190604284	0.000583010627514198	0.00510600510600511
chomebanking_transacciones_delta2	0.00267570029522247	0.00156431986549017	0.00632700632700633
mactivos_margen_lag1	0.00267409269893539	0.00779441683550273	0.00582750582750583
cliente_antiguedad	0.00260454051887961	0.00560131447775287	0.00627150627150627
Visa_cconsumos	0.00259547104857043	0.00227696457365789	0.004995004995005
cprestamos_personales_delta2	0.00259455762727169	0.00703474160305016	0.00233100233100233
ccomisiones_mantenimiento_delta1	0.00259029465718458	0.00287828661671623	0.00283050283050283
Visa_Fvencimiento_lag1	0.00251359722283282	0.000914416547934753	0.00571650571650572
