Feature	Gain	Cover	Frequency
ctrx_quarter	0.151032197107146	0.0440388403476352	0.00978952520802741
mcaja_ahorro	0.0706064292580659	0.0337540565544885	0.00874064750716733
mcuentas_saldo	0.0501446624863691	0.0343295929932528	0.0146143626319838
mtarjeta_visa_consumo	0.0433164990380199	0.0303653114203496	0.0110481784490595
cdescubierto_preacordado_delta2	0.0375003130519363	0.00353502314130565	0.00202783022166282
ctrx_quarter_lag1	0.033060129344765	0.00414204919396419	0.00573386476470177
ctarjeta_visa_transacciones	0.0198109354816731	0.0152964177652021	0.0070624431857912
cpayroll_trx	0.019591786999614	0.0243702800278876	0.00629326620516048
mcuenta_corriente	0.0145013334461637	0.0133029634236582	0.012796307950493
mcaja_ahorro_lag1	0.0139126598791446	0.00908576486783229	0.00587371512481645
Visa_status	0.0130523696227881	0.0054446037594875	0.0018180546814908
foto_mes	0.0130133703099267	0.0253689217329407	0.0201384518565135
mprestamos_personales	0.011728066200287	0.0192935402162864	0.0113278791692889
Master_status	0.0112273809305195	0.00382598662890231	0.000978952520802741
mpayroll_sobre_edad	0.010290258206627	0.0300448613808936	0.00643311656527516
mpayroll	0.00856695862826932	0.0175357467554916	0.00510453814418572
ctrx_quarter_delta2	0.0078646732480717	0.00607739430701382	0.00902034822739669
cprestamos_personales	0.00743583637828018	0.00162362332642379	0.00251730648206419
ctrx_quarter_delta1	0.00709133512317817	0.0152367325481228	0.0111880288091742
mcuentas_saldo_delta2	0.00677728574383669	0.00865927900874544	0.0092301237675687
mactivos_margen	0.00667821398703956	0.0106735402909415	0.00895042304733935
cprestamos_personales_delta2	0.00660308244664712	0.00998628766381306	0.00391581008321097
cdescubierto_preacordado	0.00625085045013028	0.00925128160972587	0.00391581008321097
Visa_msaldototal	0.006193741793163	0.00479693860364942	0.00461506188378435
cdescubierto_preacordado_lag2	0.00612865029590611	0.000257799629038943	0.0012586532410321
Visa_mpagominimo	0.00605776099384402	0.0170999353244443	0.00930004894762604
mcuentas_saldo_lag1	0.00581840033584486	0.00347390980617522	0.00664289210544717
cproductos	0.00577260923669812	0.0304781774966814	0.00874064750716733
cproductos_delta2	0.00559552461200266	0.016231539347619	0.00461506188378435
mprestamos_personales_lag1	0.00556123614019707	0.00185971809045008	0.00384588490315363
ctarjeta_visa	0.00542539011690262	0.00241198243110884	0.00104887770086008
mrentabilidad_annual_lag2	0.00542367022579453	0.00274745203091311	0.00804139570659394
mpasivos_margen	0.00537006550852933	0.00855571807489255	0.00734214390602056
Visa_status_delta2	0.00531832285417365	0.00117674884464253	0.000629326620516048
mprestamos_personales_delta2	0.00521354439107202	0.0122827627784615	0.00734214390602056
mcuenta_corriente_delta2	0.0050341761292124	0.00478503891700002	0.00650304174533249
cproductos_delta1	0.00470914427763463	0.00390652256409448	0.00342633382280959
mcomisiones	0.00453272936650944	0.000767727273875657	0.00461506188378435
Visa_mpagominimo_delta1	0.00450219032967601	0.00396258203459576	0.00594364030487379
mprestamos_personales_delta1	0.00423212369545606	0.0103639947305285	0.00594364030487379
ccomisiones_mantenimiento_delta2	0.00402403524755799	0.00329846725469337	0.00454513670372701
mrentabilidad_annual	0.00377610240570156	0.00264154754366434	0.00734214390602056
mtransferencias_recibidas	0.00371405176979717	0.00976596835095638	0.00636319138521782
cpayroll_trx_lag1	0.00360956487943924	0.00242319724370648	0.00111880288091742
numero_de_cliente	0.00358774175006278	0.00266228152188202	0.00881057268722467
ctarjeta_master_delta2	0.00353498817463022	0.000312575933525626	0.000349625900286693
Visa_mfinanciacion_limite	0.00349234302885999	0.00146972609543117	0.00573386476470177
mprestamos_personales_lag2	0.00338927209650669	0.00186470969380179	0.00342633382280959
internet	0.00338495643481435	0.00690515409915696	0.00405566044332564
Master_fechaalta	0.00335969128339875	0.00331462697468463	0.00594364030487379
Visa_Fvencimiento_lag1	0.00317640916364447	0.000735763890573443	0.00629326620516048
Visa_fechaalta	0.0031552944321387	0.0057990863968879	0.00594364030487379
ccallcenter_transacciones	0.0031422944164382	0.00815959139838155	0.00580378994475911
mcuenta_corriente_lag1	0.00313829733359658	0.00397465974958532	0.00517446332424306
mactivos_margen_lag2	0.00305077407982837	0.00940847479709261	0.00657296692538983
cliente_edad_lag2	0.0030458394068409	0.00242833574475963	0.00692259282567653
chomebanking_transacciones	0.00304278356451627	0.00227969083621796	0.00657296692538983
cliente_edad	0.00303204645671471	0.00348378016431329	0.00860079714705265
mpayroll_lag2	0.00298029678476788	0.00213382725567912	0.00258723166212153
mcomisiones_delta2	0.00291932150992645	0.00052601148389611	0.00419551080344032
cliente_antiguedad_lag1	0.0029092887714387	0.00590661065018239	0.00580378994475911
mrentabilidad_annual_lag1	0.00290119215387151	0.00324313935420192	0.0070624431857912
cliente_edad_lag1	0.00287748417475556	0.00429072426031212	0.00776169498636459
Master_Fvencimiento	0.00285184968428203	0.00219306691549179	0.00727221872596322
Master_Fvencimiento_lag1	0.00283537617120423	0.00392716898739077	0.00685266764561919
Visa_Fvencimiento	0.00281057161617224	0.00182990563971669	0.00636319138521782
cproductos_lag1	0.00275841522856955	0.00376060742343526	0.00356618418292427
mpasivos_margen_lag2	0.00275426535933982	0.00153387077650661	0.00531431368435774
mttarjeta_visa_debitos_automaticos_lag2	0.00274941034880266	0.00408660455357756	0.00643311656527516
mrentabilidad_annual_delta1	0.00274697052418242	0.0049649924925984	0.00643311656527516
chomebanking_transacciones_delta2	0.00265074588177467	0.00212925007895533	0.00622334102510314
mcuenta_corriente_lag2	0.00260812471141815	0.00973529299783106	0.00580378994475911
mcaja_ahorro_delta2	0.00258906173909679	0.00650454752916816	0.00650304174533249
Master_mfinanciacion_limite	0.00256751882322247	0.00180601968432896	0.00503461296412838
Visa_cconsumos	0.00255032061318459	0.00361500748049305	0.00440528634361234
mrentabilidad_annual_delta2	0.0025484575472041	0.00212792410831249	0.00650304174533249
ctarjeta_visa_transacciones_delta2	0.00254164646628587	0.00702199808741722	0.0052443885043004
Visa_mpagominimo_lag1	0.00253602114151694	0.00477376865295217	0.00412558562338298
mcomisiones_lag2	0.0025350589758072	0.00159690934707516	0.00559401440458709
mcuentas_saldo_delta1	0.00252529943453227	0.0128856688856524	0.00699251800573387
mrentabilidad	0.00250107279547954	0.00166459513830461	0.00552408922452975
mcomisiones_mantenimiento	0.00247211780296282	0.00375001814210934	0.00517446332424306
chomebanking_transacciones_lag2	0.00246110373887332	0.000721972044789553	0.00482483742395637
ctrx_quarter_lag2	0.00242631805436322	0.00153286389491062	0.00447521152366967
Visa_Fvencimiento_lag2	0.00242454803834787	0.000853214926288674	0.00559401440458709
