Feature	Gain	Cover	Frequency
ctrx_quarter	0.114502103491026	0.0259565981809474	0.00754778101716877
mcaja_ahorro	0.0860692526209043	0.0181683741761772	0.00667314544865565
mtarjeta_visa_consumo	0.0352440316326186	0.0155003658849364	0.00540978296080337
mcuentas_saldo	0.0344538241072803	0.0281413499404255	0.0117265954000648
cdescubierto_preacordado_delta2	0.0325255180545436	0.0011634502182995	0.000712666018788468
mcuenta_corriente	0.0292950062110479	0.00674357386365733	0.00971817298347911
foto_mes	0.0262622372279142	0.0321334293963569	0.0175574991901523
ctarjeta_visa_transacciones	0.0203525959365927	0.0129907164452932	0.00476190476190476
cpayroll_trx	0.015234642417896	0.0159293077095451	0.00346614836410755
Visa_msaldototal	0.0148069118508714	0.00409342225871756	0.0054421768707483
mprestamos_personales	0.0136167270448516	0.0176297767886009	0.00677032717849044
ctrx_quarter_lag1	0.0125532949147679	0.00428858383638558	0.00664075153871072
Master_status	0.0104708272903996	0.00106836309818005	0.000550696469063816
mpasivos_margen	0.00985331732467754	0.00763974900431407	0.00677032717849044
mpayroll	0.00952589580284335	0.0109615882032531	0.00369290573372206
Visa_status	0.00842009749422099	0.00310639047106415	0.0010689990281827
cproductos	0.00745691612711133	0.0188666072587142	0.00625202461937156
cdescubierto_preacordado	0.00744274898500147	0.00538194045292578	0.0028830579850988
mpayroll_sobre_edad	0.00733393341183312	0.0175281477052105	0.00391966310333657
Visa_mpagominimo	0.00717927980832195	0.0134517153239884	0.00819565921606738
mcuentas_saldo_lag1	0.00692117400469089	0.00421118503345481	0.00634920634920635
ctrx_quarter_delta2	0.00670212379169576	0.00492181794342741	0.00877874959507613
ctrx_quarter_delta1	0.0063936004152583	0.0141936994124944	0.00923226433430515
mactivos_margen	0.00622276728152528	0.00995139052536451	0.00767735665694849
mprestamos_personales_delta2	0.00606630839968957	0.00969499676634904	0.00479429867184969
mrentabilidad_annual_lag2	0.00537851842000881	0.00395478596311087	0.00903790087463557
mcaja_ahorro_lag1	0.00535980180662481	0.0039508614225077	0.00524781341107872
mprestamos_personales_lag2	0.00525223774278922	0.00112422658871457	0.00327178490443797
cliente_edad	0.0050793558994899	0.0052504617035592	0.0108843537414966
Visa_status_delta2	0.00487192215622126	0.000676913410076474	0.000291545189504373
Master_fechaalta	0.00463365158940451	0.00386056458953129	0.00770975056689342
mcuentas_saldo_delta2	0.00457693733072215	0.00846401831793906	0.00816326530612245
numero_de_cliente	0.00453957452659045	0.0030831220721896	0.00975056689342404
mrentabilidad_annual_lag1	0.00447572957237528	0.00276681493468465	0.00702947845804989
cliente_edad_lag2	0.00440880864110251	0.00381391147368881	0.00910268869452543
cliente_edad_lag1	0.0042114448584566	0.00345297855441666	0.00816326530612245
Master_mfinanciacion_limite	0.0041338979589543	0.00396533213691198	0.00521541950113379
mcaja_ahorro_lag2	0.00413335005206413	0.00282381664290933	0.0057661159701976
ccomisiones_mantenimiento_delta2	0.00410937845489798	0.00552607875368989	0.00272108843537415
chomebanking_transacciones	0.00409981194554607	0.00227401925699787	0.00702947845804989
mcuenta_corriente_delta2	0.00408838010855282	0.0090133738013222	0.00673793326854551
Visa_fechaalta	0.00404120034451913	0.00414592420946627	0.00647878198898607
Visa_mpagominimo_delta1	0.00399128456890627	0.00288793712467634	0.00566893424036281
Visa_Fvencimiento	0.00382687624648924	0.00142934594393978	0.00667314544865565
mrentabilidad_annual	0.00382617003507155	0.00325642328415929	0.00745059928733398
Master_Fvencimiento	0.00378407024308707	0.00750996934892361	0.00722384191771947
mrentabilidad	0.00376005058326941	0.00449779387784487	0.00709426627793975
mcuenta_corriente_lag2	0.00370062201508426	0.0129927682114795	0.00686750890832524
Visa_Fvencimiento_lag2	0.00363364962318031	0.00177767667416182	0.00767735665694849
mrentabilidad_annual_delta1	0.00361407567986192	0.00815358816538119	0.00774214447683835
mcomisiones	0.00359914598007901	0.00202344087151927	0.00767735665694849
cliente_antiguedad_lag1	0.00354664993267761	0.00513048835391461	0.00699708454810496
Visa_mpagominimo_lag1	0.00349720164753051	0.00299744768837672	0.00424360220278588
Master_Fvencimiento_lag2	0.00347800350884055	0.00319406669457568	0.00719144800777454
